FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
MA0162.1.Egr1	EGR1	4.78923567471e-11	9.07269988376e-14	SPTB,PTCH1,TEAD3,MAFA,GNAI1,KBTBD7,DAXX,SIM1,ELP4,ADAMTS2,MEIS3,PPM1H,ATRNL1,PVRL3,FOXF2,DLX2,TSPYL5,NR3C1,DDIT3,TCF3,TSC22D1,CEBPA,PAX6,ANKS1B,LEF1,FAIM2,ABCG1,IRF1,PRRX2,E2F1,CACNA1H,CCND1,SLC7A10,CAMKK2,LPAR1,STXBP5L,BCL2
MA0089.1.NFE2L1::MafG	NA	2.42167730313e-10	4.59503601473e-13	PMAIP1,ISL1,SPTB,CPE,MEIS2,FOXI1,MAFA,PPM1H,RREB1,ADAMTS2,RORA,EML5,ATRNL1,MAGI2,KNSTRN,DDIT3,SYT14,TSC22D1,NFIL3,NEGR1,CACNA2D1,ROR1,TENM3,BMP5,EEF1D,RNF180,NRXN1,RUNX1,LSAMP,APP,NOBOX,GRIA2,ST18,DAXX,DDX59,CHODL,KCNMA1,SOX17,ZNF585B,RASEF,SAMD3,NKX2-5,FAM135A,DLX2,TRPM3,TSPYL5,ELK4,TCF3,FOS,TTC8,UNC5D,IRF2,IRF1,TMEM61,NALCN,CAMKK2,FOXC1,C2CD4A,AGBL4,HDAC7,MAPK10,NHLH1,CADPS,FGF14,GDAP1,MECOM,CACNB2,RNF150,PBX1,CADM1,ABCG1,RXRA,KIAA1804,SLCO1A2,NFKB2,PDZRN3,FAIM2,RGS17,GRIK2,RALYL,STAT5A,NKX3-1,STEAP1,LPAR3,LPAR1,FOXO3,FOXO1,BMPER,TEAD1,SOX6,TEAD4,SIM1,GFI1B,SOX5,NR3C1,ZFP36L1,RAB3C,ST6GALNAC5,PBX3,NFIB,PON1,FUT4,ABCC9,PTCH1,ATF3,BCL2
UP00043_2_Bcl6b_secondary	BCL6B	7.0754690995e-10	1.34519914851e-12	QTRTD1,YY1,HDAC7,ONECUT1,KCNMA1,CNTN1,BMPER,ELP4,TEAD3,TEAD1,RREB1,DGKZ,FGF14,SLC52A3,LHX3,ADAMTS2,LIMCH1,FOS,SGCB,RORA,PPM1H,MAGI2,FOXF2,GLP1R,GNAI1,TRPM3,FOXQ1,TSPYL5,TCF7,SYT14,TCF3,NFIB,TSC22D1,TSHZ3,ENPP2,RXRA,REST,ZFP36L1,PRRX2,CACNA1H,PDZRN3,IRF2,IRF1,LPAR1,PAX6,ARNT,GRIK2,SLC5A1,ATF3,HS6ST3,EEF1D,FOXC1,BCL2
MA0002.2.RUNX1	RUNX1	1.126274074e-09	2.14532371222e-12	NR3C1,MMP16,AGBL4,SOX5,NOBOX,SPTB,SCG2,PTCH1,TENM3,NKX2-2,FOXO3,BMPER,NHLH1,BCL2,FOXI1,PMAIP1,EML5,TEAD1,TEAD4,ATRNL1,ADAMTS2,MECOM,CHODL,KCNMA1,RORA,PPM1H,FUT4,MAGI2,RASEF,NFIL3,RNF150,PBX1,RIMS2,FBXW7,TCF7,LSAMP,RGS17,TSC22D1,LPAR1,RXRA,ZFP36L1,NEGR1,MTUS2,PRRX2,ST6GALNAC5,CACNA2D1,PBX3,ROR1,PDZRN3,IRF2,IRF1,NFIB,SULT4A1,E2F1,ARNT,NALCN,ZNRF2,NRXN1,LDHA,SLC52A3,PRUNE2,ELK4,HLF,TRPM3,APP,ATF3,SLC30A8
MA0138.2.REST	REST	1.06933891741e-08	2.04072262139e-11	YY1,HDAC7,GRIA2,ONECUT1,TENM3,BMPER,MAFA,TEAD1,SOX6,PBX4,GNAI1,DGKZ,FGF14,SLC52A3,LHX3,RASEF,TCF3,ADAMTS2,KCNMA1,RORA,PPM1H,SYT14,RREB1,TRPM3,CACNA1H,DDIT3,NKX3-1,ZFP36L1,FOS,SP1,RTN1,MTUS2,PRRX2,EDEM3,NKX2-5,CADPS,CACNA2D1,PBX3,ROR1,PBX1,SLC7A10,BMP5,LPAR1,SULT4A1,APP,NALCN,SYT4,IRS1,NRXN1,PAX6,PRUNE2,LSAMP,PTCH1,STXBP5L
Ash2l_hand	NA	1.7045462708e-08	3.25917156752e-11	MMP16,APP,HDAC7,ATF3,SPTB,CPE,TENM3,FOXO3,BMPER,TEAD3,MAFA,TEAD1,MAP9,SOX6,TEAD4,CACNA1H,FGF14,SLC52A3,RUNX1,GFI1B,ADAMTS2,CACNB2,FOS,KCNMA1,RORA,SOX17,RGS4,PVRL3,MAGI2,FOXF2,NFIL3,FAM135A,DLX2,TRPM3,FOXQ1,TCF7,TCF3,NFIB,TSHZ3,RXRA,PAX6,EDEM3,PBX4,PBX3,ROR1,IRF2,IRF1,LPAR1,E2F1,PPM1H,EML5,EEF1D,LDHA,CAMKK2,STAT5A,NKX3-2,PRKACB,PTCH1,STXBP5L,FOXC1,BCL2
MA0003.1.TFAP2A	TFAP2A	3.34821365078e-08	6.414202385e-11	MAPK10,BMPER,MAP9,SOX6,TEAD4,CACNA1H,LHX3,PPM1H,MEIS3,SGCB,RORA,SOX17,MAGI2,DLX1,DLX2,NR3C1,TCF3,ABCG1,RXRA,FOXD1,PAX6,CACNA2D1,SLC43A3,PBX3,FAIM2,NFIB,IRF1,PTCH1,ZNRF2,APP,CAMKK2,ATF3,PRRX2,STXBP5L,FOXC1
UP00022_1_Zfp740_primary	ZFP740	1.71452335218e-07	3.29083209608e-10	NKX2-2,GRN,TEAD3,MAFA,TEAD1,ABCG1,CACNA1H,SIM1,ELP4,GFI1B,TCF3,ADAMTS2,MEIS3,PPM1H,MAGI2,SOX5,CADM1,NR3C1,DDIT3,ZFP36L1,FOS,ENPP2,FOXD3,REST,FOXD1,NEGR1,PRRX2,RXRA,ANKS1B,ROR1,NFIB,LPAR1,ARNT,CCND1,PAPPA2,IRS1,RUNX1,PTCH1,ATF3
MA0039.2.Klf4	KLF4	1.10921475005e-06	2.13310645939e-09	QTRTD1,YY1,GRIA2,E2F1,SPTB,NR3C1,KCNMA1,CNTN1,ELP4,BCL2,TEAD3,MAFA,TEAD1,PPM1H,DGKZ,CEBPA,DDX59,GFI1B,EEF1D,ADAMTS2,ABCG1,FOS,MEIS3,SGCB,SOX17,MAGI2,SYT14,NFIL3,SOX5,FAM135A,CACNA1H,TCF7,DDIT3,FOXF2,TCF3,NFIB,TSHZ3,ENPP2,RXRA,REST,NEGR1,SLC52A3,PRRX2,SULT4A1,EDEM3,PBX4,ROR1,PBX1,IRF2,IRF1,LPAR1,DBNL,GFI1,PMAIP1,CCND1,GRIK2,SLC7A10,IRS1,NRXN1,CAMKK2,ABCC9,STEAP1,PTCH1,STXBP5L,FOXC1,CCBL2
UP00006_1_Zic3_primary	ZIC3	1.23913770789e-06	2.38755007587e-09	MMP16,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,KCNMA1,PPM1H,NFIL3,NFKB2,RREB1,DLX1,DLX2,CACNA1H,NR3C1,TCF3,RXRA,REST,FOXD1,GRN,PBX4,PBX3,NFIB,E2F1,CAMKK2,PRRX2
UP00102_1_Zic1_primary	ZIC1	1.53928196411e-06	2.97158905159e-09	MMP16,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,ADAMTS2,MEIS3,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,TCF3,RXRA,REST,FOXD1,NEGR1,PBX3,NFIB,E2F1,CCND1,CAMKK2,PTCH1
MA0055.1.Myf	MYF5	1.61461866965e-06	3.12305604574e-09	C2CD4A,AGBL4,SOX5,GRIA2,SPTB,SCG2,FOXO3,FOXO1,BMPER,TEAD3,MAFA,TEAD1,RUNX1,NKX2-5,DGKZ,SIM1,CACNA2D1,TCF3,YY1,ADAMTS2,CACNB2,SLC52A3,KCNMA1,RORA,NBEA,MAGI2,NFKB2,PBX1,FOXQ1,CACNA1H,TCF7,ZFP36L1,TSHZ3,RXRA,CPE,KIAA1804,MTUS2,LHX3,SULT4A1,ANKS1B,CADPS,FOXD1,PBX3,ROR1,PDZRN3,FAIM2,ERO1L,PRRX2,GFI1,TMEM61,NRXN1,PAX6,ATF3,LPAR1,FOXC1
UP00010_1_Tcfap2b_primary	TFAP2B	8.96186890698e-06	1.73680407149e-08	YY1,ONECUT1,TENM3,GRN,BMPER,NHLH1,TEAD3,MAFA,TEAD1,CACNA1H,SLC52A3,GFI1B,ADAMTS2,KCNMA1,PPM1H,NFKB2,TCF3,ZFP36L1,TTC8,PAX6,RAB3C,ANKS1B,PBX4,PBX3,PTCH1,ZNRF2,EEF1D,SLC7A10,NKX3-2,PRRX2,STXBP5L,ATF3,BCL2
UP00033_2_Zfp410_secondary	ZFP410	8.96186890698e-06	1.73978107949e-08	QTRTD1,AGBL4,SOX5,GRIA2,KCNMA1,CNTN1,TEAD3,PMAIP1,TEAD1,SOX6,RREB1,DGKZ,SIM1,LHX3,TCF3,ADAMTS2,LIMCH1,SLC52A3,SGCB,RORA,MAGI2,FOXF2,GLP1R,GNAI1,TRPM3,CACNA1H,TCF7,SYT14,ZFP36L1,NFIB,TSC22D1,TSHZ3,LPAR1,ENPP2,RXRA,FOXD1,PRRX2,IRF2,IRF1,PTCH1,PAX6,EEF1D,IRS1,ELK4,FOXC1
UP00088_1_Plagl1_primary	PLAGL1	1.38048399972e-05	2.68578503446e-08	MMP16,BMPER,BCL2,NKX2-2,TEAD1,NKX2-5,CACNA1H,LHX3,KCNMA1,RORA,PPM1H,SYT14,TCF3,NFIB,PAX6,IRF2,PRRX2,E2F1,ZNRF2,GRIK2,CAMKK2,ABCC9,PTCH1,CCBL2
UP00028_1_Tcfap2e_primary	TFAP2E	1.41090585754e-05	2.7503231783e-08	HDAC7,TENM3,MAPK10,NHLH1,MAFA,TEAD4,LHX3,ADAMTS2,KCNMA1,RORA,SOX17,MAGI2,NMNAT3,NFKB2,SOX5,DLX1,DLX2,TSPYL5,NR3C1,TCF3,RXRA,FOXD1,KIAA1804,MTUS2,PAX6,RAB3C,GRN,PBX3,NFIB,PRRX2,ZNRF2,EEF1D,RUNX1,ABCC9,NKX3-1,PTCH1,APP
UP00020_1_Atf1_primary	ATF1	1.73652166314e-05	3.39167326563e-08	SLC7A2,GRIA4,RNF180,TENM3,TEAD1,DAXX,SLC52A3,GFI1B,ADAMTS2,EML5,FOXF2,TEAD4,DLX2,FOXQ1,SDK1,NFIB,ST6GALNAC5,CACNA2D1,PDZRN3,IRF2,GRIK2,IRS1,CAMKK2,RUNX1,PRRX2,ATF3
MA0138.1.REST	REST	1.86825547469e-05	3.65611133611e-08	AGBL4,YY1,GRIA2,SLC7A10,ONECUT1,CPE,TENM3,BMPER,NKX2-2,MAFA,TEAD1,SOX6,GNAI1,DGKZ,FGF14,SLC52A3,LHX3,ADAMTS2,KCNMA1,RORA,PPM1H,MAGI2,SYT14,TRPM3,CACNA1H,RASEF,TCF3,TSC22D1,RTN1,NEGR1,KIAA1804,PAX6,EDEM3,ANKS1B,CADPS,CACNA2D1,PBX3,ROR1,PBX1,NFIB,BMP5,PRRX2,SULT4A1,APP,NALCN,SYT4,IRS1,NRXN1,PRUNE2,NKX3-1,PTCH1,STXBP5L
E2A-Homer	NA	2.80752242038e-05	5.50502304719e-08	APP,GRIA2,SPTB,RNF180,FOXO3,BMPER,NHLH1,TEAD3,MAFA,SOX6,TEAD1,CACNA1H,SLC52A3,ELP4,EEF1D,ADAMTS2,KCNMA1,RORA,NBEA,NFKB2,DLX2,SDK1,TCF7,TCF3,RGS17,TSHZ3,LPAR1,ENPP2,RXRA,ZFP36L1,MTUS2,PRRX2,EDEM3,CACNA2D1,PBX3,ROR1,PDZRN3,FAIM2,TENM3,BMP5,NFIB,SULT4A1,PAPPA2,IRS1,NRXN1,RUNX1,PRKACB,PTCH1,GRIK2
UP00103_1_Jundm2_primary	JDP2	3.48642628747e-05	6.84967965509e-08	SLC7A2,GRIA4,TENM3,FOXI1,TEAD1,DAXX,SLC52A3,GFI1B,ADAMTS2,RORA,EML5,HNF1A,FOXF2,TEAD4,DLX2,FOXQ1,SDK1,NFIB,ST6GALNAC5,CACNA2D1,PDZRN3,IRF2,GRIK2,SLC7A10,RNF180,CAMKK2,RUNX1,ATF3
UP00093_1_Klf7_primary	KLF7	4.44833591734e-05	8.75676115322e-08	QTRTD1,YY1,E2F1,SPTB,CNTN1,ELP4,BCL2,TEAD3,MAFA,TEAD1,NKX2-5,DGKZ,SLC52A3,DDX59,EEF1D,ADAMTS2,FOS,MEIS3,SGCB,MAGI2,SYT14,NFIL3,SOX5,DLX1,DLX2,CACNA1H,NR3C1,DDIT3,FOXF2,TCF3,NFIB,TSHZ3,ENPP2,RXRA,RTN1,NEGR1,SULT4A1,ROR1,PBX1,IRF1,PRRX2,GFI1,PMAIP1,CCND1,GRIK2,IRS1,NRXN1,FAM135A,CAMKK2,STAT5A,FOXC1,LPAR1,STXBP5L,ATF3,CCBL2
UP00057_1_Zic2_primary	ZIC2	7.57406358066e-05	1.49395460727e-07	MMP16,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,NR3C1,RXRA,REST,FOXD1,PBX4,PBX3,NFIB,E2F1,CAMKK2
MA0154.1.EBF1	EBF1	0.000154442261214	3.05245385545e-07	MMP16,GFI1B,TCF7,FOXO3,BMPER,NHLH1,NKX2-2,MAFA,PPM1H,TEAD1,RREB1,CACNA1H,SIM1,LHX3,ADAMTS2,SLC52A3,KCNMA1,RORA,SOX17,RUNX1,MAGI2,FOXF2,NMNAT3,NKX2-5,FBXW7,FOXQ1,TSPYL5,NR3C1,DDIT3,TCF3,ABCG1,TSC22D1,SP1,BMP5,FOXD1,MTUS2,RAB3C,PBX4,CACNA2D1,ROR1,CEBPA,IRF2,IRF1,PRRX2,DBNL,GRIK2,SLC7A10,ABCC9,PRKACB,PTCH1,APP,ATF3
MA0098.1.ETS1	ETS1	0.000199033429687	3.94164752992e-07	YY1,NFKB2,TENM3,BMPER,MAFA,PPM1H,SOX6,TEAD4,DGKZ,LHX3,ADAMTS2,MECOM,LIMCH1,RORA,SOX17,ATRNL1,MAGI2,RASEF,NFIL3,NMNAT3,RNF150,SOX5,CACNA1H,DDIT3,SP1,ENPP2,RXRA,REST,FOXD1,PRRX2,EDEM3,PBX4,SLC43A3,PBX3,ROR1,PBX1,POU1F1,NFIB,LPAR1,DBNL,TMEM61,CCND1,EML5,EEF1D,RALYL,RUNX1,PRUNE2,ABCC9,LSAMP,PRKACB,HLF,PTCH1,APP,FOXC1
MA0006.1.Arnt::Ahr	ARNT::AHR	0.000208153044605	4.13044977087e-07	QTRTD1,MAFA,NKX2-5,CACNA1H,LHX3,ADAMTS2,RORA,EML5,MAGI2,FOXF2,MEIS2,NECAB2,FOXQ1,TSC22D1,EDEM3,ROR1,TENM3,DBNL,CCND1,APP,SYT4,NRXN1,RUNX1,ELK4,PRRX2,MMP16,CACNA2D1,DDX59,LIMCH1,KCNMA1,PPM1H,NFIL3,RREB1,DLX1,DLX2,TRPM3,TCF3,TSHZ3,IRF1,SULT4A1,ZNRF2,CAMKK2,YY1,HDAC7,MAPK10,SLC52A3,CADM1,FOXD3,LEF1,FAIM2,RGS17,GRIK2,STAT5A,PRKACB,LPAR3,CCBL2,FOXO3,BMPER,TEAD3,TEAD1,SOX6,TEAD4,CEBPA,NR3C1,ZFP36L1,CADPS,PBX1,SLC7A10,PRUNE2,ABCC9,PTCH1
MA0081.1.SPIB	SPIB	0.00021209970456	4.21714028146e-07	PMAIP1,C2CD4A,ISL1,SPTB,CPE,MEIS2,FOXI1,RREB1,ADAMTS2,ABCG1,RORA,MAGI2,FOXF2,NECAB2,FOXQ1,KNSTRN,RGS17,TSC22D1,SP1,ENPP2,NEGR1,CACNA2D1,ROR1,CCND1,RUNX1,ELK4,PRRX2,MMP16,SDK1,KL,DAXX,DDX59,LIMCH1,KCNMA1,PPM1H,NFIL3,FAM135A,TRPM3,TSPYL5,TCF7,TCF3,FOS,GRN,IRF2,SULT4A1,TMEM61,ZNRF2,NALCN,CAMKK2,FOXC1,CADM1,AGBL4,YY1,HDAC7,ONECUT1,TENM3,NHLH1,PBX4,FGF14,SLC52A3,MECOM,SGCB,NFKB2,RIMS2,FBXW7,ZFP36L1,FOXD3,FOXD1,ANKS1B,RNF150,FAIM2,FOXO3,GRIK2,IRS1,RALYL,STAT5A,PRKACB,CDK8,LPAR1,CCBL2,SLC7A10,BMPER,TEAD3,TEAD1,SOX6,SOX5,DGKZ,SIM1,GFI1B,HNF1A,DGKB,TEAD4,LDHA,NR3C1,RTN1,RXRA,ST6GALNAC5,PBX3,PBX1,NFIB,GFI1,PON1,PTCH1,ATF3
UP00065_2_Zfp161_secondary	ZFP161	0.000250344473825	4.98756479617e-07	MMP16,TENM3,BMPER,DGKZ,SLC52A3,LHX3,LIMCH1,MEIS3,ERO1LB,DLX2,CACNA1H,TSC22D1,FOXD1,PAX6,EDEM3,RGS17,PTCH1,ZNRF2,NKX3-1,PRKACB,PRRX2,ATF3,BCL2
MA0146.1.Zfx	ZFX	0.000336070105888	6.70911132418e-07	YY1,APP,KIAA1257,GRIA2,ONECUT1,SPTB,KCNMA1,TENM3,BMPER,TEAD3,KBTBD7,CEBPA,LHX3,ADAMTS2,SGCB,RORA,PPM1H,ATRNL1,MAGI2,RASEF,NFIL3,DLX1,DLX2,CACNA1H,TCF7,TCF3,TSC22D1,RXRA,FOXD1,KIAA1804,PAX6,ANKS1B,ST6GALNAC5,CACNA2D1,PBX3,FAIM2,IRF1,SULT4A1,E2F1,EEF1D,SLC7A10,NRXN1,KL,CAMKK2,STAT5A,PRUNE2,NKX3-2,ELK4,CDK8,PRRX2,STXBP5L,CCBL2
MA0048.1.NHLH1	NHLH1	0.000867659898683	1.73607155982e-06	AGBL4,GRIA2,FOXO3,BMPER,NHLH1,SOX6,GNAI1,CACNA1H,SIM1,ELP4,ADAMTS2,SLC52A3,KCNMA1,RORA,MAGI2,RASEF,NFKB2,NKX2-5,SDK1,DDIT3,RGS17,TSC22D1,LPAR1,RXRA,ZFP36L1,MTUS2,PRRX2,EDEM3,CACNA2D1,PBX3,ROR1,PDZRN3,TENM3,NFIB,SULT4A1,IRS1,RUNX1,NKX3-1,PRKACB,STEAP1,LPAR3,PTCH1
