FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0162.1.Egr1	9.07269988376e-14	4.78923567471e-11	46.0	846.0	22.0	2654.0	5.16	0.82	MUSK,SPTB,PTCH1,TEAD3,MAFA,DHX34,GNAI1,KBTBD7,DAXX,SIM1,ELP4,ADAMTS2,MEIS3,PPM1H,ATRNL1,PVRL3,FOXF2,DLX2,TSPYL5,NR3C1,DDIT3,LEF1-AS1,TCF3,TSC22D1,CEBPA,PAX6,ANKS1B,LEF1,FAIM2,ABCG1,IRF1,PRRX2,RHPN1,E2F1,CACNA1H,CCND1,SLC7A10,CAMKK2,IL5,ASCC3,LPAR1,STXBP5L,BCL2
MA0089.1.NFE2L1::MafG	4.59503601473e-13	2.42167730313e-10	183.0	709.0	287.0	2389.0	20.52	10.72	ITGBL1,PMAIP1,ISL1,SPTB,CPE,MEIS2,PIWIL4,FOXI1,MAFA,PPM1H,RREB1,ADAMTS2,ARHGEF5,RORA,EML5,ATRNL1,MAGI2,KNSTRN,DDIT3,SYT14,TSC22D1,NFIL3,NEGR1,CACNA2D1,ROR1,TENM3,BMP5,DISP2,EEF1D,RNF180,NRXN1,LINC00222,RUNX1,LSAMP,APP,NOBOX,GRIA2,GTF3C5,VANGL2,ST18,DAXX,DDX59,CHODL,KCNMA1,SOX17,ZNF585B,RASEF,SAMD3,NKX2-5,FAM135A,DLX2,TRPM3,TSPYL5,ELK4,TCF3,FOS,TTC8,UNC5D,CHODL-AS1,IRF2,IRF1,STEAP2,TMEM61,NALCN,CAMKK2,FOXC1,C2CD4A,AGBL4,HDAC7,KIF14,DIEXF,MAPK10,NHLH1,CADPS,TSC1,FGF14,GDAP1,MECOM,CACNB2,RNF150,PBX1,CADM1,ABCG1,AUH,RXRA,KIAA1804,SLCO1A2,NFKB2,PDZRN3,FAIM2,RGS17,GRIK2,RALYL,STAT5A,IL5,NKX3-1,STEAP1,LPAR3,LPAR1,FOXO3,FOXO1,BMPER,TEAD1,SOX6,TEAD4,SIM1,GFI1B,SOX5,NR3C1,GLRB,ZFP36L1,RAB3C,ST6GALNAC5,PBX3,DHCR24,NFIB,PON1,PON3,FUT4,ABCC9,PTCH1,ATF3,BCL2
UP00043_2_Bcl6b_secondary	1.34519914851e-12	7.0754690995e-10	71.0	821.0	63.0	2613.0	7.96	2.35	QTRTD1,YY1,HDAC7,UQCR11,ONECUT1,KIAA1407,KCNMA1,DIEXF,CNTN1,BMPER,ELP4,TEAD3,TEAD1,RREB1,DGKZ,FGF14,SLC52A3,LHX3,ADAMTS2,CREB3L1,LIMCH1,FOS,SGCB,RORA,PPM1H,YWHAH,GMDS,MAGI2,FOXF2,GLP1R,GNAI1,DEGS2,TRPM3,FOXQ1,TSPYL5,TCF7,SYT14,TCF3,NFIB,TSC22D1,TSHZ3,ENPP2,RXRA,REST,ZFP36L1,PRRX2,CACNA1H,MIRLET7I,PDZRN3,IRF2,IRF1,LPAR1,PAX6,ARNT,GRIK2,SLC5A1,IL5,ATF3,HS6ST3,SAYSD1,EEF1D,FOXC1,BCL2
MA0002.2.RUNX1	2.14532371222e-12	1.126274074e-09	107.0	785.0	130.0	2546.0	12.0	4.86	NR3C1,MMP16,AGBL4,SOX5,NOBOX,CHODL-AS1,SCRT2,SPTB,SCG2,PTCH1,TENM3,NKX2-2,FOXO3,BMPER,NHLH1,BCL2,FOXI1,PMAIP1,VANGL2,EML5,TEAD1,TEAD4,PNPLA5,ATRNL1,LOC643037,ASB6,ADAMTS2,MECOM,CHODL,ARHGEF5,KCNMA1,RORA,PPM1H,MAPKAP1,FUT4,MAGI2,RASEF,NFIL3,LOC728175,RNF150,PBX1,ZC3H14,SETDB1,RIMS2,FBXW7,TCF7,LSAMP,RGS17,TSC22D1,AUH,GTF2H1,LPAR1,RXRA,ZFP36L1,NEGR1,SERP2,MTUS2,PRRX2,ST6GALNAC5,CACNA2D1,PXMP4,PBX3,ROR1,PDZRN3,IRF2,IRF1,NFIB,SULT4A1,E2F1,ARNT,NALCN,ZNRF2,NRXN1,LDHA,SLC52A3,IL5,PRUNE2,ELK4,HLF,TRPM3,APP,ATF3,SLC30A8
MA0138.2.REST	2.04072262139e-11	1.06933891741e-08	64.0	828.0	57.0	2619.0	7.17	2.13	CILP2,YY1,HDAC7,GRIA2,UQCR11,ONECUT1,MIRLET7I,TENM3,BMPER,MAFA,TEAD1,SOX6,PBX4,GNAI1,DGKZ,FGF14,SLC52A3,LHX3,RASEF,TCF3,ADAMTS2,KCNMA1,RORA,PPM1H,CREB3L1,SYT14,RREB1,DEGS2,TRPM3,CACNA1H,DDIT3,NKX3-1,ZFP36L1,FOS,SP1,RTN1,SP7,MTUS2,PRRX2,EDEM3,NKX2-5,CADPS,CACNA2D1,PBX3,ROR1,PBX1,SLC7A10,BMP5,LPAR1,RHPN1,SULT4A1,CCDC175,APP,NALCN,SYT4,IRS1,NRXN1,PAX6,PRUNE2,LSAMP,RHBDD1,PNPLA5,PTCH1,STXBP5L
Ash2l_hand	3.25917156752e-11	1.7045462708e-08	81.0	811.0	88.0	2588.0	9.08	3.29	MUSK,MMP16,APP,HDAC7,ATF3,SPTB,CPE,TENM3,FOXO3,BMPER,GTF3C5,SCRT2,TEAD3,MAFA,TEAD1,MAP9,SOX6,TEAD4,CACNA1H,FGF14,SLC52A3,RUNX1,GFI1B,ADAMTS2,CACNB2,FOS,KCNMA1,RORA,SOX17,RGS4,PVRL3,GMDS,MAGI2,FOXF2,NFIL3,FAM135A,DLX2,TRPM3,FOXQ1,TCF7,TCF3,NFIB,TSHZ3,GTF2H1,RXRA,PAX6,EDEM3,PBX4,PXMP4,PBX3,ROR1,IRF2,IRF1,LPAR1,RHPN1,E2F1,PPM1H,EML5,EEF1D,CILP2,LDHA,CAMKK2,STAT5A,IL5,NKX3-2,PRKACB,PTCH1,STXBP5L,FOXC1,BCL2
MA0003.1.TFAP2A	6.414202385e-11	3.34821365078e-08	41.0	851.0	24.0	2652.0	4.6	0.9	MIRLET7I,MAPK10,BMPER,MAP9,SOX6,TEAD4,CACNA1H,LHX3,PPM1H,MEIS3,SGCB,RORA,SOX17,GMDS,MAGI2,DLX1,DLX2,NR3C1,TCF3,ABCG1,RXRA,FOXD1,PAX6,CACNA2D1,SLC43A3,PBX3,FAIM2,NFIB,IRF1,PTCH1,ZNRF2,APP,CAMKK2,IL5,ATF3,PRRX2,STXBP5L,FOXC1,RTN4RL2
UP00022_1_Zfp740_primary	3.29083209608e-10	1.71452335218e-07	52.0	840.0	43.0	2633.0	5.83	1.61	MUSK,NKX2-2,UQCR11,GRN,TEAD3,MAFA,TEAD1,ABCG1,TSC1,CACNA1H,SIM1,ELP4,GFI1B,TCF3,ADAMTS2,MEIS3,PPM1H,MAGI2,LINC00466,SOX5,CADM1,NR3C1,DDIT3,ZFP36L1,FOS,ENPP2,FOXD3,REST,FOXD1,NEGR1,PRRX2,RXRA,ANKS1B,ROR1,NFIB,LPAR1,RHPN1,ARNT,CCND1,PAPPA2,IRS1,RUNX1,ASCC3,PTCH1,ATF3
MA0039.2.Klf4	2.13310645939e-09	1.10921475005e-06	94.0	798.0	126.0	2550.0	10.54	4.71	MUSK,QTRTD1,YY1,GRIA2,E2F1,SPTB,NR3C1,KIAA1407,KCNMA1,RBMXL1,DIEXF,CNTN1,ELP4,BCL2,TEAD3,MAFA,TEAD1,PPM1H,DHX34,TSC1,DGKZ,CEBPA,DDX59,GFI1B,EEF1D,ADAMTS2,ABCG1,FOS,MEIS3,SGCB,SOX17,GMDS,MAGI2,SYT14,NFIL3,SOX5,FAM135A,KIF14,CREB3L1,CACNA1H,TCF7,DDIT3,FOXF2,TCF3,NFIB,TSHZ3,ENPP2,RXRA,REST,NEGR1,SLC52A3,PRRX2,SULT4A1,EDEM3,RHPN1,PBX4,SLC25A29,ROR1,PBX1,IRF2,IRF1,LPAR1,DBNL,GFI1,PMAIP1,CCND1,GRIK2,SLC7A10,IRS1,NRXN1,CAMKK2,IL5,ABCC9,STEAP1,PTCH1,STXBP5L,FOXC1,CCBL2
UP00006_1_Zic3_primary	2.38755007587e-09	1.23913770789e-06	32.0	860.0	17.0	2659.0	3.59	0.64	MMP16,MIRLET7I,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,ASB6,KCNMA1,PPM1H,NFIL3,NFKB2,RREB1,DLX1,DLX2,CACNA1H,NR3C1,TCF3,RXRA,REST,FOXD1,GRN,PBX4,PBX3,NFIB,E2F1,BTF3,CILP2,CAMKK2,PRRX2
UP00102_1_Zic1_primary	2.97158905159e-09	1.53928196411e-06	31.0	861.0	16.0	2660.0	3.48	0.6	MMP16,MIRLET7I,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,ADAMTS2,MEIS3,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,TCF3,RXRA,REST,FOXD1,NEGR1,PBX3,NFIB,E2F1,BTF3,CCND1,CAMKK2,PTCH1
MA0055.1.Myf	3.12305604574e-09	1.61461866965e-06	84.0	808.0	107.0	2569.0	9.42	4.0	MUSK,C2CD4A,AGBL4,SOX5,SLC25A29,GRIA2,SPTB,SCG2,FOXO3,FOXO1,BMPER,SCRT2,TEAD3,MAFA,TEAD1,RUNX1,NKX2-5,DGKZ,SIM1,CACNA2D1,TCF3,YY1,ADAMTS2,CACNB2,SLC52A3,KCNMA1,RORA,MAPKAP1,NBEA,CREB3L1,MAGI2,NFKB2,PBX1,PSMC6,FOXQ1,CACNA1H,TCF7,ZFP36L1,TSHZ3,RXRA,CPE,KIAA1804,MTUS2,LHX3,SULT4A1,ANKS1B,CADPS,FOXD1,PBX3,ROR1,PDZRN3,FAIM2,ERO1L,PRRX2,RHPN1,GFI1,TMEM61,NRXN1,LINC00222,PAX6,ATF3,STC2,LPAR1,FOXC1
UP00010_1_Tcfap2b_primary	1.73680407149e-08	8.96186890698e-06	39.0	853.0	30.0	2646.0	4.37	1.12	YY1,ONECUT1,TENM3,GRN,BMPER,NHLH1,SCRT2,TEAD3,MAFA,TEAD1,VANGL2,TSC1,CACNA1H,SLC52A3,GFI1B,ADAMTS2,KCNMA1,PPM1H,NFKB2,TCF3,ZFP36L1,TTC8,PAX6,RAB3C,ANKS1B,PBX4,PBX3,PTCH1,RHPN1,ZNRF2,EEF1D,CILP2,SLC7A10,NKX3-2,PRRX2,STXBP5L,ATF3,BCL2
UP00033_2_Zfp410_secondary	1.73978107949e-08	8.96186890698e-06	59.0	833.0	64.0	2612.0	6.61	2.39	QTRTD1,AGBL4,SOX5,GRIA2,KIAA1407,KCNMA1,DIEXF,CNTN1,SCRT2,TEAD3,PMAIP1,TEAD1,SOX6,RREB1,DGKZ,SIM1,LHX3,TCF3,ADAMTS2,CREB3L1,LIMCH1,SLC52A3,SGCB,RORA,GMDS,MAGI2,FOXF2,GLP1R,GNAI1,TRPM3,CACNA1H,TCF7,SYT14,ZFP36L1,NFIB,TSC22D1,TSHZ3,LPAR1,ENPP2,RXRA,FOXD1,PRRX2,IRF2,IRF1,PTCH1,PAX6,EEF1D,IRS1,IL5,ELK4,ASCC3,SAYSD1,FOXC1
UP00088_1_Plagl1_primary	2.68578503446e-08	1.38048399972e-05	31.0	861.0	19.0	2657.0	3.48	0.71	MMP16,UQCR11,MIRLET7I,RBMXL1,BMPER,BCL2,NKX2-2,TEAD1,NKX2-5,CACNA1H,LHX3,KCNMA1,RORA,PPM1H,SYT14,TCF3,NFIB,PAX6,PXMP4,IRF2,PRRX2,E2F1,ZNRF2,GRIK2,CAMKK2,ABCC9,STC2,PTCH1,CCBL2
UP00028_1_Tcfap2e_primary	2.7503231783e-08	1.41090585754e-05	41.0	851.0	34.0	2642.0	4.6	1.27	HDAC7,TENM3,MAPK10,NHLH1,MAFA,VANGL2,NKX2-6,TEAD4,LHX3,ADAMTS2,KCNMA1,RORA,SOX17,MAGI2,NMNAT3,NFKB2,SOX5,DLX1,DLX2,TSPYL5,NR3C1,TCF3,RXRA,FOXD1,KIAA1804,MTUS2,PAX6,RAB3C,GRN,PBX3,NFIB,PRRX2,ZNRF2,EEF1D,RUNX1,ABCC9,NKX3-1,PTCH1,APP
UP00020_1_Atf1_primary	3.39167326563e-08	1.73652166314e-05	27.0	865.0	14.0	2662.0	3.03	0.52	SLC7A2,GRIA4,RNF180,TENM3,TEAD1,TSC1,DAXX,SLC52A3,GFI1B,ADAMTS2,EML5,ZC3H14,FOXF2,LOC728175,TEAD4,DLX2,FOXQ1,SDK1,NFIB,ST6GALNAC5,CACNA2D1,PDZRN3,IRF2,GRIK2,IRS1,CAMKK2,RUNX1,PRRX2,ATF3
MA0138.1.REST	3.65611133611e-08	1.86825547469e-05	74.0	818.0	95.0	2581.0	8.3	3.55	AGBL4,YY1,GRIA2,SLC7A10,ONECUT1,CPE,MIRLET7I,TENM3,BMPER,NKX2-2,MAFA,TEAD1,SOX6,GNAI1,DGKZ,FGF14,SLC52A3,LHX3,ADAMTS2,KCNMA1,RORA,PPM1H,PNPLA5,MAGI2,SYT14,DEGS2,TRPM3,CACNA1H,RASEF,TCF3,TSC22D1,RTN1,NEGR1,KIAA1804,PAX6,EDEM3,ANKS1B,CADPS,CACNA2D1,PBX3,ROR1,PBX1,NFIB,BMP5,PRRX2,RHPN1,SULT4A1,CCDC175,APP,NALCN,SYT4,IRS1,NRXN1,CREB3L1,PRUNE2,NKX3-1,RHBDD1,PTCH1,STXBP5L
E2A-Homer	5.50502304719e-08	2.80752242038e-05	60.0	832.0	69.0	2607.0	6.73	2.58	APP,GRIA2,UQCR11,SPTB,RNF180,FOXO3,BMPER,NHLH1,TEAD3,MAFA,VANGL2,SOX6,TEAD1,CACNA1H,SLC52A3,ELP4,EEF1D,ADAMTS2,KCNMA1,RORA,MAPKAP1,NBEA,NFKB2,DLX2,SDK1,TCF7,TCF3,RGS17,TSHZ3,LPAR1,ENPP2,RXRA,ZFP36L1,MTUS2,PRRX2,EDEM3,CACNA2D1,PBX3,ROR1,PDZRN3,FAIM2,TENM3,BMP5,NFIB,RHPN1,SULT4A1,PAPPA2,IRS1,NRXN1,LINC00222,RUNX1,PRKACB,PTCH1,GRIK2
UP00103_1_Jundm2_primary	6.84967965509e-08	3.48642628747e-05	30.0	862.0	19.0	2657.0	3.36	0.71	SLC7A2,GRIA4,TENM3,FOXI1,TEAD1,TSC1,DAXX,SLC52A3,GFI1B,ADAMTS2,RORA,EML5,HNF1A,ZC3H14,FOXF2,LOC728175,TEAD4,DLX2,FOXQ1,SDK1,NFIB,ST6GALNAC5,CACNA2D1,PDZRN3,IRF2,GRIK2,SLC7A10,RNF180,CAMKK2,RUNX1,ATF3
UP00093_1_Klf7_primary	8.75676115322e-08	4.44833591734e-05	76.0	816.0	102.0	2574.0	8.52	3.81	MUSK,QTRTD1,YY1,E2F1,SPTB,KIAA1407,CCDC175,RBMXL1,DIEXF,CNTN1,ELP4,BCL2,TEAD3,MAFA,TEAD1,DHX34,NKX2-5,DGKZ,SLC52A3,DDX59,EEF1D,ADAMTS2,FOS,MEIS3,SGCB,GMDS,MAGI2,SYT14,NFIL3,SOX5,DLX1,DLX2,CREB3L1,CACNA1H,NR3C1,DDIT3,FOXF2,TCF3,NFIB,TSHZ3,ENPP2,RXRA,RTN1,NEGR1,SULT4A1,SLC25A29,ROR1,PBX1,KIF14,IRF1,PRRX2,RHPN1,GFI1,PMAIP1,CCND1,GRIK2,IRS1,NRXN1,FAM135A,CAMKK2,STAT5A,IL5,FOXC1,STC2,LPAR1,STXBP5L,ATF3,CCBL2
UP00057_1_Zic2_primary	1.49395460727e-07	7.57406358066e-05	27.0	865.0	16.0	2660.0	3.03	0.6	MMP16,MIRLET7I,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,NR3C1,RXRA,REST,FOXD1,PBX4,PBX3,NFIB,E2F1,BTF3,CILP2,CAMKK2
