FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0156.1.FEV	1.0	1.0	51.0	841.0	0.0	0.0	5.72	0.0	C2CD4A,QTRTD1,YY1,ISL1,TENM3,BMPER,TEAD1,EML5,SOX6,GNAI1,CEBPA,ADAMTS2,MECOM,CACNB2,PYROXD1,PPM1H,MAGI2,GTDC1,DGKB,PDZRN3,NECAB2,TRPM3,NR3C1,TCF3,TSC22D1,SP1,TSC22D1-AS1,TTC8,IAPP,SLCO1A2,ANKS1B,ST6GALNAC5,CACNA2D1,ROR1,ZEB2,FAIM2,NFIB,LPAR1,GRIK2,NALCN,SLC7A10,RALYL,RUNX1,PTCH1,APP,SLC30A8
UP00017_2_Nkx3-1_secondary	1.0	1.0	12.0	880.0	0.0	0.0	1.35	0.0	RGS17,TCF7,ARNT,SIM1,RORA,FOXD1,MAGI2,ASCC3,RTN1,SETDB1,ROR1,TRPM3
MA0111.1.Spz1	1.0	1.0	33.0	859.0	0.0	0.0	3.7	0.0	VDR,HDAC7,GRIA4,TENM3,MAPK10,BMPER,C1orf21,MAFA,SOX6,DGKZ,ADAMTS2,KCNMA1,GMDS,MAGI2,PNPLA5,SAMD3,LDHA,TRPM3,AUH,GTF2H1,NFIL3,RXRA,EDEM3,ANKS1B,RHPN1,SULT4A1,ARNT,NALCN,ZNRF2,STAT5A,RUNX1,PTCH1,FOXC1
UP00106_1_Vax2_3500.1	1.0	1.0	9.0	883.0	0.0	0.0	1.01	0.0	FOXQ1,SIM1,MEIS2,KL,MAGI2,BMPER,PDZRN3,RREB1
UP00051_1_Sox8_primary	1.0	1.0	26.0	866.0	0.0	0.0	2.91	0.0	GRIA4,TENM3,FOXO3,ABCG1,TSC1,GFI1B,TEAD4,RIMS2,TRPM3,TCF3,NFIB,SP1,NEGR1,MTUS2,CACNA2D1,DHCR24,FAIM2,RGS17,BMP5,TMEM61,GRIK2,LINC00222,ABCC9,PDZRN3
UP00257_1_Shox2_2641.2	1.0	1.0	4.0	888.0	0.0	0.0	0.45	0.0	RUNX1,LPAR1,BMPER,MEIS2
UP00067_1_Lef1_primary	1.0	1.0	30.0	862.0	0.0	0.0	3.36	0.0	ITGBL1,QTRTD1,BIRC3,ORAOV1,TENM3,BMPER,SOX6,RREB1,ADAMTS2,KCNMA1,EML5,ZC3H14,NFIL3,YAP1,SETDB1,FOXQ1,NR3C2,NEGR1,ROR1,PDZRN3,NFIB,TMEM61,ARNT,CCND1,NALCN,KL,RUNX1,ELK4,LPAR1
MA0041.1.Foxd3	1.0	1.0	56.0	836.0	0.0	0.0	6.28	0.0	PMAIP1,CTNNB1,FOXO3,MAPK10,BMPER,BCL2,TEAD1,PPM1H,TENM3,TEAD4,LOC643037,ADAMTS2,CACNB2,KCNMA1,ZEB2,SOX17,RUNX1,MAGI2,SAMD3,RNF150,DHCR24,ST18,FBXW7,TSPYL5,PBX1,RGS17,TSC22D1,SP1,RORA,PRRX2,RAB3C,PBX4,CACNA2D1,PBX3,ROR1,PDZRN3,IRF2,NFIB,TMEM61,GRIK2,LURAP1L,RALYL,FUT4,LSAMP,TRPM3,SLC30A8
UP00406_2_Spdef_secondary	1.0	1.0	24.0	868.0	0.0	0.0	2.69	0.0	TENM3,MAPK10,FOXI1,NALCN,PPM1H,MAGI2,DGKB,RNF150,ZEB2,NR3C2,TSC22D1,ENPP2,MTUS2,PBX1,NFIB,IRF1,GFI1,GRIK2,IL5,PRUNE2,LPAR3,PDZRN3
UP00004_1_Sox14_primary	1.0	1.0	9.0	883.0	0.0	0.0	1.01	0.0	NFIB,BMP5,VDR,HDAC7,LOC643037,MEIS2,FOXO3,FUT4,SAMD3,PDZRN3,FBXW7
UP00206_1_Hoxb7_3953.1	1.0	1.0	8.0	884.0	0.0	0.0	0.9	0.0	SIM1,APP,RORA,BMPER,ZEB2,SOX6,PBX3,SOX5
UP00075_1_Sox15_primary	1.0	1.0	29.0	863.0	0.0	0.0	3.25	0.0	GRIA4,RBMXL1,KL,SOX6,TSC1,GFI1B,ADAMTS2,MEIS2,NFIL3,FAM135A,RIMS2,TRPM3,NFIB,SP1,NEGR1,MTUS2,EDEM3,CACNA2D1,PXMP4,ROR1,DHCR24,FOXO3,E2F1,TMEM61,GRIK2,PON1,PON3,LINC00222,LSAMP,FBXW7,CCBL2
UP00226_1_Mrg1_2246.2	1.0	1.0	26.0	866.0	0.0	0.0	2.91	0.0	C2CD4A,PMAIP1,FOXO3,FOXO1,BMPER,FOXI1,TEAD1,RALYL,SOX5,DGKZ,KCNMA1,PPM1H,MAGI2,DGKB,VPS13C,FBXW7,TCF3,ENPP2,MTUS2,HGF,CACNA2D1,PDZRN3,TENM3,PAPPA2,LINC00222,APP
UP00023_1_Sox30_primary	1.0	1.0	22.0	870.0	0.0	0.0	2.47	0.0	GRIA4,MEIS2,FOXO3,SLC30A8,LINC00222,TSC1,GFI1B,KCNMA1,MAGI2,FOXF2,FGF14,NR3C1,TCF3,ABCG1,SLCO1A2,CACNA2D1,PDZRN3,NFIB,GRIK2,KL,APP,ATF3
MA0019.1.Ddit3::Cebpa	1.0	1.0	23.0	869.0	0.0	0.0	2.58	0.0	SLC30A8,BCL2,TEAD4,FGF14,ADAMTS2,CACNB2,MAGI2,NFIL3,LINC00466,ZEB2,FBXW7,NR3C1,DDIT3,SAMD3,FOXD3,UNC5D,NEGR1,REST,ROR1,PDZRN3,NFIB,GFI1,RUNX1,TRPM3,NOA1
UP00244_1_Tlx2_3498.2	1.0	1.0	22.0	870.0	0.0	0.0	2.47	0.0	YY1,FOXO3,LURAP1L,C1orf21,PMAIP1,MAP9,TEAD4,NALCN,CACNB2,MEIS2,PPM1H,MAPKAP1,MAGI2,GLP1R,TRPM3,NR3C1,SP1,LPAR1,EDEM3,PBX3,BMP5,PTCH1,SAYSD1
UP00159_1_Six2_2307.2	1.0	1.0	10.0	882.0	0.0	0.0	1.12	0.0	DGKZ,SIM1,ADAMTS2,GRIK2,RALYL,BMPER,BCL2,CDK8,PDZRN3,MAGI2
UP00227_1_Duxl_1286.2	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	MUSK,TSPYL5,LPAR1,ADAMTS2,CACNB2,ENPP2,RNF180,RORA,SOX17,NEGR1,PPM1H,TEAD4,SAMD3,MIRLET7I,BCL2,FBXW7,EML5,NKX2-5
UP00100_1_Gata6_primary	1.0	1.0	24.0	868.0	0.0	0.0	2.69	0.0	MIRLET7I,TENM3,DIEXF,BMPER,TEAD1,DGKZ,SIM1,LIMCH1,KCNMA1,PPM1H,YWHAH,SYT14,DGKB,RIMS2,TRPM3,NR3C1,TCF3,ENPP2,ROR1,PBX1,NFIB,BMP5,SLC5A1,PAPPA2,LSAMP
MA0072.1.RORA_2	1.0	1.0	20.0	872.0	0.0	0.0	2.24	0.0	MMP16,NR3C2,SPTB,MIRLET7I,TENM3,FOXO3,TEAD3,TEAD1,ADAMTS2,KCNMA1,PYROXD1,PPM1H,LOC728175,RNF150,TSPYL5,RGS17,IAPP,PDZRN3,IRF2,BMP5,GRIK2,RUNX1
UP00087_2_Tcfap2c_secondary	1.0	1.0	28.0	864.0	0.0	0.0	3.14	0.0	UQCR11,FOXO3,BMPER,NKX2-5,CACNA1H,ADAMTS2,LIMCH1,KCNMA1,FOXF2,SOX5,FAM135A,DLX2,TCF7,TCF3,ZFP36L1,FOXD1,PAX6,PBX4,PBX1,IRF1,PRRX2,E2F1,BTF3,PAPPA2,CILP2,IL5,NKX3-2,LSAMP,PTCH1,ATF3
UP00183_1_Hoxa13_3126.1	1.0	1.0	20.0	872.0	0.0	0.0	2.24	0.0	MMP16,CACNA2D1,NALCN,BIRC3,GRIK2,STEAP2,ENPP2,LPAR1,RORA,PTCH1,TENM3,STEAP1,YAP1,KCNMA1,BMPER,ELK4,TEAD3,MAP9,MAGI2,RIMS2,FBXW7
UP00081_2_Mybl1_secondary	1.0	1.0	23.0	869.0	0.0	0.0	2.58	0.0	AGBL4,SOX6,RREB1,SIM1,KCNMA1,EML5,ATRNL1,MAGI2,ZC3H14,NR3C1,DDIT3,FOS,RTN1,UNC5D,ANKS1B,CACNA2D1,NEUROD1,ZNRF2,RUNX1,PRUNE2,ASCC3,ATF3
UP00253_1_Rax_3443.1	1.0	1.0	1.0	891.0	0.0	0.0	0.11	0.0	BMPER
MA0150.1.NFE2L2	1.0	1.0	65.0	827.0	0.0	0.0	7.29	0.0	C2CD4A,AGBL4,SDK1,SPTB,MIRLET7I,KIF14,MAPK10,BMPER,MAFA,TEAD1,PAM,NKX2-5,CACNA1H,DAXX,DDX59,ADAMTS2,LIMCH1,KCNMA1,PPM1H,NBEA,MAGI2,FOXF2,NFIL3,DGKB,GNAI1,NECAB2,VPS13C,NR3C2,TCF7,DDIT3,PNPLA5,NFIB,TSHZ3,RXRA,REST,TTC8,NEGR1,GRN,PBX4,CACNA2D1,ROR1,PBX1,TENM3,SULT4A1,RHPN1,GFI1,ZNRF2,GRIK2,CILP2,NRXN1,RUNX1,PRUNE2,ABCC9,CDK8,STC2,BCL2,NOA1
UP00240_1_Cdx1_2245.1	1.0	1.0	16.0	876.0	0.0	0.0	1.79	0.0	NR3C1,PTCH1,SOX5,TSC22D1,GRIK2,SIM1,RORA,EML5,NEGR1,LURAP1L,RUNX1,TEAD1,CACNA2D1,PDZRN3
UP00201_1_Emx2_3420.1	1.0	1.0	8.0	884.0	0.0	0.0	0.9	0.0	SGCB,RORA,LINC00222,FOXO3,BMPER,MAGI2,ABCC9
UP00116_1_Rhox6_4251.1	1.0	1.0	6.0	886.0	0.0	0.0	0.67	0.0	POU1F1,FOXQ1,ITGBL1,MUSK,NALCN,BMPER,LPAR1,MAGI2
UP00230_1_Dlx5_3419.2	1.0	1.0	6.0	886.0	0.0	0.0	0.67	0.0	AGBL4,CCND1,RORA,MAGI2,FOXF2,PTCH1
UP00168_1_Hoxd8_2644.1	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	TSPYL5,NR3C1,GDAP1,AUH,BMP5,IRF1,CACNB2,PPM1H,MEIS2,IL5,MAPK10,EDEM3,C1orf21,TMEM63C,ZDHHC22,PTCH1,SOX6,NFIL3,RIMS2,TEAD4
UP00048_2_Rara_secondary	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	FOXO3,ZNF585B,GFI1B,NKX3-1,RGS17,APP,KCNMA1,GTF3C5,CTNNB1,MTUS2,PPM1H,MAGI2,ELK4,YY1,LPAR1,NKX2-6,ROR1,RREB1
UP00391_1_Hoxa3_primary	1.0	1.0	9.0	883.0	0.0	0.0	1.01	0.0	BMP5,CCND1,SIM1,ZFP36L1,FOXO3,MEIS2,BMPER,LPAR1,ATF3
MA0148.1.FOXA1	1.0	1.0	29.0	863.0	0.0	0.0	3.25	0.0	MMP16,AGBL4,SOX5,TENM3,C1orf21,PMAIP1,TEAD1,ST18,RREB1,GFI1B,ADAMTS2,KCNMA1,RORA,EML5,NFIL3,RNF150,TSC1,SP1,GLP1R,EDEM3,NKX2-5,ROR1,PRRX2,ARNT,RUNX1,LSAMP,STC2,SAYSD1,SPATA6
UP00182_1_Hoxa6_1040.1	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	NR3C1,GDAP1,ADAMTS2,MECOM,CPEB1,SIM1,GRIA4,MEIS2,FOXO3,CCND1,HNF1A,PRUNE2,ROR1,LSAMP,DLX2,MAGI2
UP00099_1_Ascl2_primary	1.0	1.0	54.0	838.0	0.0	0.0	6.05	0.0	MUSK,AGBL4,PMAIP1,GRIA2,SPTB,SCG2,FOXO3,FOXO1,BMPER,TEAD3,TEAD1,SOX6,GNAI1,CACNA1H,ADAMTS2,KCNMA1,RORA,MAPKAP1,NBEA,MAGI2,NFKB2,NKX2-5,DLX2,TSPYL5,TSHZ3,OXGR1,ENPP2,RXRA,KIAA1804,MTUS2,EDEM3,CADPS,CACNA2D1,PBX3,ROR1,PBX1,RGS17,ERO1L,PRRX2,SULT4A1,GRIK2,RNF180,LINC00222,PSMC6,LPAR1,APP
UP00080_1_Gata5_primary	1.0	1.0	16.0	876.0	0.0	0.0	1.79	0.0	DGKZ,NR3C1,APP,KCNMA1,RORA,TENM3,BMPER,LSAMP,SAMD3,TEAD1,PTCH1,PBX3,ROR1
UP00249_1_Nkx2-5_3436.1	1.0	1.0	26.0	866.0	0.0	0.0	2.91	0.0	FBXW7,PMAIP1,SPTB,BMPER,GNAI1,ELP4,ADAMTS2,PYROXD1,ATRNL1,MAGI2,NFIL3,NKX2-5,DLX2,TRPM3,PLEKHG3,RORA,IAPP,ST6GALNAC5,SLC43A3,ROR1,NFIB,PTCH1,ZNRF2,GRIK2,NALCN,RUNX1,STEAP1,STC2,STEAP2,RTN4RL2
UP00047_2_Zbtb7b_secondary	1.0	1.0	8.0	884.0	0.0	0.0	0.9	0.0	CACNA1H,NALCN,RNF180,RASEF,GRN,PRRX2
UP00008_3_Six6_2267.4	1.0	1.0	11.0	881.0	0.0	0.0	1.23	0.0	DGKZ,SIM1,SULT4A1,RALYL,FOXO3,BMPER,PNPLA5,ST6GALNAC5,PBX1,PBX3,RIMS2,PDZRN3
UP00024_1_Glis2_primary	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	RGS17,CADM1,ZNF585B,SOX5,TSPYL5,CCND1,ONECUT1,FOXD3,FOXD1,KCNMA1,PPM1H,MAGI2,PRKACB,TEAD3,LINC00466,TEAD1,PRRX2,PDZRN3
UP00025_1_Foxk1_primary	1.0	1.0	39.0	853.0	0.0	0.0	4.37	0.0	MUSK,SOX5,GRIA4,TENM3,TEAD4,PMAIP1,TEAD1,SOX6,ZDHHC22,RREB1,MECOM,CACNB2,KCNMA1,ZEB2,PPM1H,NFIL3,PDZRN3,TRPM3,RGS17,SP1,CADPS,ROR1,PBX1,IRF2,TMEM63C,PRRX2,GFI1,GRIK2,RNF180,LSAMP,LPAR1,APP,FOXC1
MA0161.1.NFIC	1.0	1.0	152.0	740.0	0.0	0.0	17.04	0.0	ORAOV1,PMAIP1,CPE,MEIS2,PIWIL4,SLC30A8,FOXI1,MAFA,PAM,RREB1,CACNA1H,LHX3,ADAMTS2,RORA,ATRNL1,MAGI2,GLP1R,SETDB1,FOXQ1,DDIT3,TSC22D1,NFIL3,DEGS2,NEGR1,EDEM3,CACNA2D1,ROR1,GNAI1,BMP5,DISP2,CCND1,APP,LINC00222,RUNX1,LSAMP,STC2,PRRX2,NOA1,MMP16,VDR,GRIA2,SLC7A2,LIMCH1,KCNMA1,PPM1H,SYT14,SAMD3,NKX2-5,DLX1,DLX2,TRPM3,TCF7,TCF3,TSHZ3,RTN1,ZEB2,IRF2,SAYSD1,SULT4A1,NALCN,AGBL4,YY1,HDAC7,TENM3,DIEXF,MAPK10,PBX4,TSC1,MECOM,SGCB,LOC728175,RNF150,RIMS2,ABCG1,AUH,RXRA,FOXD1,SLCO1A2,KNSTRN,RGS17,ERO1L,ARNT,RALYL,LPAR1,CILP2,UQCR11,FOXO3,SLC5A1,SLC25A29,BMPER,TEAD3,TEAD1,SOX6,SOX5,DGKZ,GFI1B,YWHAH,TEAD4,LDHA,PSMC6,NR3C1,GTF2H1,GLRB,REST,CADPS,PBX3,PBX1,POU1F1,NFIB,RHPN1,FUT4,PTCH1,ATF3,BCL2
UP00248_1_Pax7_3783.1	1.0	1.0	9.0	883.0	0.0	0.0	1.01	0.0	FOXQ1,MUSK,PRRX2,PMAIP1,MEIS2,SOX17,RUNX1,BMPER,LPAR1
UP00107_1_Nkx2-4_3074.1	1.0	1.0	34.0	858.0	0.0	0.0	3.81	0.0	FBXW7,SPTB,CPEB1,FOXO3,BMPER,SOX6,NKX2-5,DGKZ,ADAMTS2,ATRNL1,MAGI2,NFIL3,LOC728175,DLX2,TRPM3,NFIB,TSC22D1,PLEKHG3,ST6GALNAC5,CACNA2D1,SLC43A3,PDZRN3,IRF2,BMP5,STEAP2,ZNRF2,NALCN,KL,RUNX1,LSAMP,STEAP1,STC2,PTCH1,RTN4RL2
UP00089_3_Tcf1_2666.2	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	FOXO3,DHX34,LPAR1,TSC22D1,AUH,RTN4RL2,MEIS3,KCNMA1,EDEM3,NEGR1,PRRX2,BMPER,NFIL3,TEAD1,TRPM3,SLC43A3,PAM,MAGI2
UP00157_1_Hmx3_3490.2	1.0	1.0	15.0	877.0	0.0	0.0	1.68	0.0	CTNNB1,NR3C1,IAPP,SP1,HNF1A,GRIA4,NEGR1,FOXO3,PYROXD1,BMPER,LSAMP,ZEB2,MAGI2,PDZRN3
UP00406_1_Spdef_primary	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	TTC8,TCF3,ADAMTS2,GRIA2,LIMCH1,NALCN,RNF180,GLRB,TENM3,KCNMA1,STAT5A,RUNX1,BMPER,PRKACB,TEAD1,PBX3
UP00047_1_Zbtb7b_primary	1.0	1.0	13.0	879.0	0.0	0.0	1.46	0.0	CADM1,TCF7,GFI1B,TCF3,TMEM61,IRS1,TSC1,MAGI2,TEAD3,YY1,PRRX2,ST18,FBXW7
MA0061.1.NF-kappaB	1.0	1.0	32.0	860.0	0.0	0.0	3.59	0.0	YY1,NOBOX,CPE,TENM3,TEAD1,NKX2-6,PBX4,ADAMTS2,LIMCH1,ARHGEF5,KCNMA1,EML5,ATRNL1,DGKB,LOC728175,TRPM3,TCF7,TCF3,ABCG1,CADPS,SLC25A29,SLC43A3,IRF2,DBNL,ZNRF2,GRIK2,CILP2,IRS1,RUNX1,PRUNE2,NKX3-1,PRKACB,HLF,ATF3,RTN4RL2
UP00267_1_Otx2_3441.1	1.0	1.0	19.0	873.0	0.0	0.0	2.13	0.0	FOXQ1,FOXO3,MTUS2,KIAA1257,ACAD9,TSPYL5,FOS,KCNMA1,RORA,MEIS2,TENM3,LURAP1L,EDEM3,LSAMP,CACNB2,FOXI1,PMAIP1,SOX6,PBX3,MAGI2
MA0142.1.Pou5f1	1.0	1.0	45.0	847.0	0.0	0.0	5.04	0.0	ITGBL1,MMP16,AGBL4,MEIS2,FOXO3,MAPK10,BMPER,FOXI1,TEAD1,RREB1,DAXX,NALCN,LDHA,LIMCH1,KCNMA1,MAGI2,NFIL3,SOX5,FAM135A,RIMS2,NR3C2,DDIT3,GTF2H1,ZFP36L1,MTUS2,ANKS1B,PBX4,CACNA2D1,ROR1,PBX1,TENM3,TMEM61,GRIK2,IRS1,LINC00222,RUNX1,ABCC9,NKX3-1,RHBDD1,APP
UP00030_1_Sox11_primary	1.0	1.0	50.0	842.0	0.0	0.0	5.61	0.0	ITGBL1,MMP16,GRIA2,ONECUT1,RBMXL1,FOXO3,BMPER,TEAD1,KL,SOX6,TENM3,SOX5,ELP4,GDAP1,ADAMTS2,MECOM,DHX34,MEIS3,KCNMA1,RORA,MAGI2,RASEF,NFIL3,PDZRN3,NECAB2,CADM1,FOXQ1,TSPYL5,NR3C1,TCF3,NFIB,AUH,GLRB,UNC5D,NEGR1,MTUS2,RAB3C,PBX4,SLC30A8,ZEB2,RGS17,LPAR1,TMEM61,GRIK2,NALCN,LINC00222,RUNX1,PTCH1,CCBL2
UP00018_1_Irf4_primary	1.0	1.0	11.0	881.0	0.0	0.0	1.23	0.0	CACNA1H,NEUROD1,SOX5,SP1,NRXN1,SP7,PAX6,PRUNE2,BMPER,TEAD1,PRRX2,NKX2-5
UP00057_1_Zic2_primary	1.0	1.0	27.0	865.0	0.0	0.0	3.03	0.0	MMP16,MIRLET7I,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,NR3C1,RXRA,REST,FOXD1,PBX4,PBX3,NFIB,E2F1,BTF3,CILP2,CAMKK2
UP00084_1_Gmeb1_primary	1.0	1.0	4.0	888.0	0.0	0.0	0.45	0.0	ABCG1,SLC52A3,ZNF585B,PDZRN3
MA0018.2.CREB1	1.0	1.0	16.0	876.0	0.0	0.0	1.79	0.0	FOXQ1,SDK1,NFIB,SOX5,SULT4A1,E2F1,ZNRF2,PXMP4,FOS,MEIS3,ZNF585B,RIMS2,FOXF2,STC2,PRRX2,DHX34,FOXC1,NKX2-5
UP00081_1_Mybl1_primary	1.0	1.0	5.0	887.0	0.0	0.0	0.56	0.0	NEGR1,LPAR3,YY1,UNC5D,CACNB2
MA0067.1.Pax2	1.0	1.0	10.0	882.0	0.0	0.0	1.12	0.0	POU1F1,DGKZ,RUNX1,ASB6,SULT4A1,RXRA,KCNMA1,PPM1H,RASEF,TEAD1,PRRX2
MA0098.1.ETS1	1.0	1.0	70.0	822.0	0.0	0.0	7.85	0.0	SOX5,NFKB2,TENM3,BMPER,MAFA,PPM1H,SOX6,TEAD4,DGKZ,LHX3,YY1,ADAMTS2,MECOM,LIMCH1,RORA,SOX17,ATRNL1,MAGI2,RASEF,NFIL3,NMNAT3,RNF150,ZEB2,CACNA1H,DDIT3,SP1,ENPP2,RXRA,REST,FOXD1,PRRX2,EDEM3,RHPN1,PBX4,SP7,SLC43A3,PBX3,ROR1,PBX1,POU1F1,NFIB,LPAR1,DBNL,TMEM61,CCND1,EML5,APP,CILP2,RALYL,RUNX1,PRUNE2,ABCC9,LSAMP,PRKACB,HLF,PTCH1,FOXC1,RTN4RL2
UP00155_1_Hmx2_3424.3	1.0	1.0	17.0	875.0	0.0	0.0	1.91	0.0	CTNNB1,NR3C1,IAPP,NALCN,SP1,LIMCH1,IRS1,PYROXD1,NEGR1,FOXO3,BMPER,LSAMP,RHBDD1,MAGI2,PDZRN3
MA0068.1.Pax4	1.0	1.0	43.0	849.0	0.0	0.0	4.82	0.0	PTCH1,TENM3,LURAP1L,SLC30A8,FOXI1,RREB1,ATRNL1,LIMCH1,KCNMA1,RORA,PPM1H,MAPKAP1,CTNNB1,MAGI2,FOXF2,GLP1R,RNF150,SOX5,FOXQ1,NR3C1,TCF3,RGS17,ZFP36L1,PRRX2,ST6GALNAC5,PBX3,ROR1,PDZRN3,POU1F1,IRF2,NFIB,PAPPA2,IRS1,RUNX1,PRUNE2,LSAMP,SAYSD1,GRIK2
