FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00099_2_Ascl2_secondary	3.16390335188e-17	0.0	71.0	448.0	46.0	1511.0	13.68	2.95	ELAVL4,C1QTNF8,ACVR1C,GRIA2,CPEB1,RNF180,GRN,LOC283692,GPM6A,CNTN4,TMEM132D,TEAD3,MAFA,TEAD1,PPM1H,SLC25A39,GAD2,RREB1,DGKZ,LHX3,HDAC7,ADAMTS2,MECOM,RORB,RORA,SOX17,MAP10,GMDS,PGR,GLP1R,MEIS2,UGGT2,KBTBD7,TCF7,TCF3,TSHZ3,HMGCLL1,RXRA,UNC5D,PAX6,LOC285547,HS6ST3,NOL4,PBX3,ABCG1,ERO1L,NEUROD1,RHPN1,GFI1,CACNA1H,DSCAM,NKX2-2,IRS1,CAMKK2,DKFZp686K1684,FOXA2,PRUNE2,NKX3-2,LSAMP,RHBDD1,SLC5A1,FOXC1
UP00065_2_Zfp161_secondary	4.51310788637e-18	0.0	37.0	482.0	5.0	1552.0	7.13	0.32	ACVR1C,SNAP91,BMPER,NKX2-2,MAFA,GAD2,RREB1,SIM1,LHX3,HDAC7,MEIS2,RORA,PPM1H,GLP1R,RELA,NECAB2,FAM135B,TSHZ3,ANKS1B,NOL4,GABRB3,PDZRN3,ABCG1,NEUROD1,RHPN1,GFI1,CCND1,ST8SIA3,FOXA2,PRUNE2,SLC18A2
UP00093_1_Klf7_primary	5.67798485353e-26	0.0	88.0	431.0	43.0	1514.0	16.96	2.76	SCRT2,ACVR1C,SDK1,GRIA2,ATF3,SPTB,CPEB1,RBMXL1,NKX2-2,LOC283692,GPM6A,CNTN4,TMEM132D,TEAD3,MAFA,SLC25A39,RUNX1,RREB1,DGKZ,SIM1,LHX3,HDAC7,ADAMTS2,MECOM,AMER3,MEIS2,RORA,GMDS,PGR,HMGCLL1,OXGR1,NECAB2,B3GALT4,JAKMIP2,C1QTNF8,CEBPA-AS1,TCF3,FOS,TSHZ3,RXRA,UNC5D,RTN1,PAX6,LOC285547,GRN,KCNB2,GABRB3,PBX3,CEBPA,ERO1L,NEUROD1,RHPN1,GFI1,NOL4,CACNA1H,CCND1,ST8SIA3,IRS1,SLC52A3,DKFZp686K1684,FOXA2,PRUNE2,NKX3-2,RHBDD1,PTCH1,SLC5A1,FOXC1,CCBL2
MA0139.1.CTCF	1.60424871112e-17	0.0	71.0	448.0	45.0	1512.0	13.68	2.89	ELAVL4,MYO3A,AGBL4,HDAC7,ST8SIA3,SPTB,CPEB1,GRIA4,TFF3,RBMXL1,SLC5A1,LOC283692,CNTN4,TEAD2,TMEM132D,RREB1,DGKZ,ATRNL1,SIM1,LHX3,ADAMTS2,AMER3,GPR148,KCNMA1,DSCAM,MAP10,PGR,RASEF,GLP1R,NMNAT3,C9orf69,FAM135B,PCDH17,SDK1,ABCG1,RXRA,BARX2,MTUS2,DACH1,NOL4,ST6GALNAC5,CACNA2D1,NKX6-1,FAIM2,IRF2,C1QTNF8,TMEM61,CACNA1H,GRIK2,TMEM132B,IRS1,NKX3-2,RHBDD1,ASCC3,FGF14,SLC17A6,CCBL2
MA0099.1.Fos	1.43732397086e-16	5.81756864904e-14	66.0	453.0	41.0	1516.0	12.72	2.63	ELAVL4,C2CD4A,AGBL4,TSPYL5,SPTB,CPEB1,TMEM63C,GRIA4,G6PC2,GRN,FOXO1,STARD13,CNTN4,NKX2-2,TMEM132D,PPM1H,SLC25A39,ST18,RREB1,CACNA1H,GFI1B,ADAMTS2,KCNMA1,RORA,IGSF11,C1QTNF8,NMNAT3,UGGT2,FAM135B,FGF14,SDK1,TCF7,RIMBP2,SP1,RXRA,SP7,ABCB11,ANKS1B,MIRLET7I,SLC43A3,ROR1,PBX1,ABCG1,IRF1,SULT4A1,PAPPA2,MTUS2,KL,MEIS2,IL5,LSAMP,HS6ST3,EFCAB6,RTN4RL2
MA0162.1.Egr1	1.83550097833e-16	1.16129328376e-13	46.0	473.0	16.0	1541.0	8.86	1.03	MYO3A,GRIA2,CPEB1,RBMXL1,IRAK1BP1,LOC283692,CNTN4,TMEM132D,NKX2-2,MAFA,TEAD1,SLC25A39,RUNX1,CACNA1H,SIM1,ZBTB10,MZF1,CACNB2,DSCAM,GMDS,PGR,ATP5EP2,LOC100131691,OXGR1,C9orf69,DLX1,DLX2,PCDH17,SDK1,CEBPA-AS1,RIMBP2,TSHZ3,RXRA,REST,LHX3,GRN,GABRB3,PBX3,CEBPA,IRF2,C1QTNF8,GFI1,CCND1,RNF180,NECAB2,FOXA2,ATF3,PDX1,FOXC1,CCBL2
UP00006_1_Zic3_primary	1.63124382377e-15	8.69304628281e-13	45.0	474.0	17.0	1540.0	8.67	1.09	GRIA2,SNAP91,IRAK1BP1,BMPER,CNTN4,TMEM132D,NKX2-2,MAFA,PPM1H,RREB1,CACNA1H,SIM1,LHX3,GFI1B,MZF1,MECOM,SOX17,ATRNL1,PGR,LOC100131691,NMNAT3,C9orf69,FOXQ1,ABCG1,RXRA,ZFP36L1,BARX2,ST6GALNAC5,PBX3,SULT4A1,FAIM2,RBMXL1,C1QTNF8,RHPN1,GFI1,SLC5A1,ZC3H3,IRS1,NKX3-2,CCBL2
UP00057_1_Zic2_primary	6.29577625927e-15	3.29702931623e-12	42.0	477.0	15.0	1542.0	8.09	0.96	GRIA2,SNAP91,IRAK1BP1,BMPER,TMEM132D,NKX2-2,MAFA,PPM1H,RREB1,CACNA1H,SIM1,LHX3,GFI1B,MZF1,ADAMTS2,MECOM,SOX17,ATRNL1,PGR,LOC100131691,NMNAT3,C9orf69,FOXQ1,ABCG1,RXRA,ZFP36L1,BARX2,ST6GALNAC5,PBX3,SULT4A1,FAIM2,RBMXL1,C1QTNF8,RHPN1,GFI1,SLC5A1,ZC3H3,NKX3-2,CCBL2
MA0146.1.Zfx	8.25768345878e-15	4.27213819876e-12	71.0	448.0	55.0	1502.0	13.68	3.53	ELAVL4,C1QTNF8,HDAC7,ONECUT1,SCRT2,TFF3,MEIS2,CNTN4,TMEM132D,TEAD3,MAFA,PPM1H,RUNX1,ST18,DGKZ,SIM1,LHX3,ASB4,ADAMTS2,MECOM,AMER3,GPR148,KCNMA1,DSCAM,SOX17,MAP10,KCNK16,GMDS,PGR,FOXF2,GLP1R,NECAB2,FAM135B,SDK1,TCF7,TCF3,ABCG1,KIF6,TSHZ3,RXRA,BARX2,MTUS2,PAX6,GABRB3,PBX3,FAIM2,IRF2,TMEM63C,RHPN1,GFI1,TMEM61,CACNA1H,ZC3H3,IRS1,SLC52A3,FOXA2,PDK4,RHBDD1,KBTBD7,FOXC1
MA0006.1.Arnt::Ahr	3.26799478049e-13	1.69634972735e-10	102.0	417.0	119.0	1438.0	19.65	7.64	SNAP91,NKX2-2,MAFA,CACNA1H,LHX3,ASB4,ADAMTS2,ATRNL1,GLP1R,RELA,FOXQ1,SP1,CDH22,FAM84A,LOC285547,CACNA2D1,LOC145845,CCND1,FAM135B,ACVR1C,GRIA2,GRIA4,CNTN4,TMEM132D,AMER3,MEIS3,MEIS2,MAP10,NBEA,GMDS,DLX1,DLX2,SDK1,TCF7,KCNK18,FOS,KCNK16,TSHZ3,CD40,PAX6,RXRA,SULT4A1,HLF,EFCAB6,FOXC1,TENM3,GAD2,ATP5EP2,LINC00466,OXGR1,RIMBP2,HMGCLL1,ZFP36L1,NOL4,LEF1,GABRB3,PDZRN3,FAIM2,TMEM63C,NEUROD1,SLC17A6,NKX3-2,SLC18A2,IRAK1BP1,FOXO1,SOX9,TEAD2,DSCAM,TEAD4,DGKZ,CEBPA,GFI1B,MAB21L1,SOX5,LEF1-AS1,RTN1,FOXD3,PDX1,ST6GALNAC5,C1QTNF8,RHPN1,GFI1,PRUNE2,PDK4,PTCH1,ATF3
MA0055.1.Myf	2.6313480624e-12	1.36303390796e-09	68.0	451.0	61.0	1496.0	13.1	3.92	ELAVL4,B3GALT4,TFF3,SDK1,SPTB,MAB21L1,RBMXL1,CNTN4,SCRT2,NKX2-2,MAFA,ST18,DGKZ,SIM1,LHX3,RIMBP2,MZF1,ADAMTS2,MECOM,CACNB2,AMER3,KCNMA1,RORA,ATRNL1,NBEA,PGR,HMGCLL1,LOC100131691,FAM135B,PCDH17,FOXQ1,JAKMIP2,TCF7,CEBPA-AS1,KCNK18,NALCN,HS6ST3,RXRA,ZFP36L1,TCF3,SLC52A3,LOC285547,ANKS1B,ST6GALNAC5,GABRB3,CEBPA,FAIM2,ABCG1,C1QTNF8,RHPN1,CACNA1H,CCND1,PAPPA2,ROBO2,IRS1,CAMKK2,NKX3-2,RHBDD1,ASCC3,SLC18A2,SLC17A6,CCBL2
MA0048.1.NHLH1	5.78320437026e-12	2.98988944714e-09	46.0	473.0	28.0	1529.0	8.86	1.8	SPTB,NKX2-2,TMEM132D,TEAD1,ZFP36L1,RREB1,DGKZ,LHX3,MZF1,ADAMTS2,MECOM,MEIS3,IGSF11,C1QTNF8,FOXF2,LOC100131691,FOXQ1,JAKMIP2,TCF7,KCNK18,RXRA,UNC5D,FAM84A,BARX2,RNF6,ANKS1B,RTN1,GABRB3,TMEM63C,SULT4A1,CACNA1H,CCND1,CAMKK2,HS6ST3,CDK8,SLC18A2,PTCH1
MA0098.1.ETS1	6.29981336705e-12	3.25072235796e-09	64.0	455.0	56.0	1501.0	12.33	3.6	MYO3A,AGBL4,NKX2-2,SDK1,GRIA2,ONECUT1,CPEB1,IRAK1BP1,LOC283692,BMPER,CNTN4,TEAD2,TEAD3,TMEM132D,GAD2,NKX2-5,DGKZ,DAXX,SIM1,LHX3,ADAMTS2,MECOM,AMER3,MEIS3,PPM1H,MAP10,KBTBD7,GLP1R,RELA,TEAD4,PCDH17,FOXQ1,JAKMIP2,BEND5,LEF1-AS1,RIMBP2,RXRA,REST,BARX2,PAX6,DACH1,LEF1,GABRB3,SULT4A1,ABCG1,ERO1L,GFI1,CACNA1H,PAPPA2,ROBO2,ST8SIA3,KL,CAMKK2,NKX3-2,ASCC3,SLC18A2,PTCH1,BCL2
UP00102_1_Zic1_primary	1.29327014232e-11	6.66031729768e-09	40.0	479.0	21.0	1536.0	7.71	1.35	GRIA2,SNAP91,SLC5A1,BMPER,PDZK1IP1,TMEM132D,NKX2-2,MAFA,PPM1H,DGKZ,SIM1,LHX3,MZF1,MECOM,SOX17,ATRNL1,PGR,LOC100131691,NMNAT3,C9orf69,FOXQ1,CACNA1H,TAL1,ABCG1,RXRA,ZFP36L1,PAX6,PBX3,RBMXL1,C1QTNF8,RHPN1,SULT4A1,SCGB2A1,ZC3H3,IRS1,NKX3-2,RHBDD1,CCBL2
UP00099_1_Ascl2_primary	2.92829918861e-11	1.50514724018e-08	53.0	466.0	41.0	1516.0	10.21	2.63	SPTB,TMEM63C,TFF3,TENM3,SLC5A1,NKX2-2,MAFA,DGKZ,LHX3,RIMBP2,MZF1,ADAMTS2,MECOM,DCTD,MEIS3,KCNMA1,GMDS,PGR,FOXF2,HMGCLL1,LOC100131691,FAM135B,FOXQ1,JAKMIP2,KCNK18,ABCG1,NALCN,RXRA,ZFP36L1,RNF6,C1QTNF8,ANKS1B,ST6GALNAC5,SULT4A1,FAIM2,RGS17,IRF1,RHPN1,GFI1,TMEM61,CACNA1H,CCND1,ROBO2,CAMKK2,PCDH17,HS6ST3,CDK8,SLC18A2,FOXC1
E2A-Homer	7.63914855895e-11	3.91888124174e-08	50.0	469.0	38.0	1519.0	9.63	2.44	ELAVL4,SPTB,TFF3,SNAP91,SLC5A1,TMEM132D,NKX2-2,MAFA,TEAD1,ST18,DGKZ,LHX3,FEZF2,ADAMTS2,MECOM,MEIS3,IGSF11,ATRNL1,C1QTNF8,PGR,FOXF2,LOC100131691,FAM135B,FGF14,FOXQ1,JAKMIP2,TCF7,KCNK18,ABCG1,NALCN,RXRA,ZFP36L1,MTUS2,MCOLN2,ANKS1B,CADPS,SULT4A1,RGS17,TMEM63C,RHPN1,MZF1,TMEM61,CACNA1H,CCND1,ROBO2,CAMKK2,PCDH17,HS6ST3,LPAR3,SLC18A2
UP00028_1_Tcfap2e_primary	1.58872760388e-10	8.13428722157e-08	36.0	483.0	19.0	1538.0	6.94	1.22	MYO3A,TENM3,TEAD2,TEAD3,MAFA,TEAD1,GAD2,TMEM132B,DGKZ,LHX3,ADAMTS2,MECOM,RORA,PPM1H,HMGCLL1,CACNA1H,ABCG1,TSHZ3,GLP1R,RXRA,BARX2,CACNA2D1,SULT4A1,RGS17,C1QTNF8,NEUROD1,RHPN1,GFI1,TMEM61,ST8SIA3,KL,FOXA2,NKX3-2
UP00022_1_Zfp740_primary	4.78715560514e-10	2.44623596601e-07	46.0	473.0	35.0	1522.0	8.86	2.25	AGBL4,GRIA2,ONECUT1,NKX2-2,CEBPA-AS1,CNTN4,TEAD3,MAFA,TEAD1,SLC25A39,GAD2,RREB1,CACNA1H,CEBPA,ADAMTS2,MECOM,AMER3,KCNMA1,SOX17,OXGR1,NECAB2,CADM1,B3GALT4,C1QTNF8,BEND5,TCF3,FOS,RXRA,RTN1,PAX6,LOC285547,GRN,NOL4,PBX3,ERO1L,NEUROD1,RHPN1,GFI1,CCND1,ZC3H3,NALCN,IRS1,FOXA2,NKX3-2,RHBDD1
UP00036_2_Myf6_secondary	8.32860840505e-10	4.24758964557e-07	38.0	481.0	24.0	1533.0	7.32	1.54	HDAC7,SPTB,CPEB1,SLC5A1,LOC283692,GPM6A,BMPER,SCRT2,MAFA,TEAD4,SLC52A3,LHX3,ADAMTS2,AMER3,GPR148,SOX17,KCNK16,PGR,SDK1,KIF6,RXRA,REST,FAM84A,PAX6,ANKS1B,KCNB2,PBX4,SLC43A3,SULT4A1,FAIM2,TMEM63C,EFCAB6,RHPN1,GFI1,CILP2,RNF180,FOXA2,NKX3-2,PTCH1,RTN4RL2
MA0104.1.Mycn	1.64323681355e-09	8.36407166305e-07	68.0	451.0	76.0	1481.0	13.1	4.88	ELAVL4,HSF1,C2CD4A,CPEB1,LOC283692,BMPER,TMEM132D,NKX2-2,MAFA,GABRB3,ST18,ZFP36L1,CEBPA,LHX3,ADAMTS2,RORA,ATRNL1,GMDS,DSCAM,LINC00466,SLC17A6,FAM135B,SDK1,C1QTNF8,CEBPA-AS1,RIMBP2,CDH22,FOXD3,RXRA,BARX2,MTUS2,PAX6,SULT4A1,NMNAT3,DBNL,PBX4,CACNA2D1,NECAB2,CD40,PDZRN3,ABCG1,ERO1L,FOXA2,RHPN1,GFI1,CACNA1H,CCND1,PAPPA2,CILP2,IRS1,KL,SOX9,NKX3-2,RHBDD1,HLF,PTCH1,GRIK2,FOXC1
MA0004.1.Arnt	1.64323681355e-09	8.36407166305e-07	68.0	451.0	76.0	1481.0	13.1	4.88	ELAVL4,HSF1,C2CD4A,CPEB1,LOC283692,BMPER,TMEM132D,NKX2-2,MAFA,GABRB3,ST18,ZFP36L1,CEBPA,LHX3,ADAMTS2,RORA,ATRNL1,GMDS,DSCAM,LINC00466,SLC17A6,FAM135B,SDK1,C1QTNF8,CEBPA-AS1,RIMBP2,CDH22,FOXD3,RXRA,BARX2,MTUS2,PAX6,SULT4A1,NMNAT3,DBNL,PBX4,CACNA2D1,NECAB2,CD40,PDZRN3,ABCG1,ERO1L,FOXA2,RHPN1,GFI1,CACNA1H,CCND1,PAPPA2,CILP2,IRS1,KL,SOX9,NKX3-2,RHBDD1,HLF,PTCH1,GRIK2,FOXC1
UP00065_1_Zfp161_primary	1.9836881436e-09	1.00572936335e-06	19.0	500.0	3.0	1554.0	3.66	0.19	MYO3A,CACNA1H,SLC52A3,NEUROD1,SOX5,NKX2-2,ABCG1,MECOM,TMEM132B,RXRA,REST,GRIA2,BMPER,SCRT2,DACH1,TEAD2,GABRB3,PTCH1,GAD2,TEAD4
MA0105.1.NFKB1	2.26872247042e-09	1.14797289308e-06	41.0	478.0	30.0	1527.0	7.9	1.93	ERO1L,CTNNB1,TMEM132D,RUNX1,DGKZ,CEBPA,LHX3,ADAMTS2,AMER3,KCNMA1,ATRNL1,FOXA2,PGR,NMNAT3,FAM135B,FGF14,SDK1,CEBPA-AS1,ULK4,ABCG1,TSHZ3,RXRA,REST,FAM84A,BARX2,PAX6,DACH1,ST6GALNAC5,GABRB3,PBX3,SNAP91,IRF1,CACNA1H,CCND1,IRS1,CAMKK2,RBMXL1,IL5,NKX3-2,RHBDD1,DKFZp686K1684,CCBL2
UP00003_2_E2F3_secondary	2.55754203469e-09	1.2915579114e-06	16.0	503.0	1.0	1556.0	3.08	0.06	MYO3A,SNAP91,SIM1,ABCG1,CPEB1,RXRA,RORA,RBMXL1,NKX2-2,LOC283692,NKX3-2,HMGCLL1,ASCC3,MAFA,STXBP5L,GAD2,CCBL2
