FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
MA0146.1.Zfx	ZFX	4.27213819876e-12	8.25768345878e-15	ELAVL4,HDAC7,ONECUT1,MEIS2,CNTN4,TMEM132D,TEAD3,MAFA,PPM1H,RUNX1,ST18,DGKZ,SIM1,LHX3,ADAMTS2,MECOM,AMER3,KCNMA1,DSCAM,SOX17,MAP10,KCNK16,PGR,FOXF2,GLP1R,NECAB2,FAM135B,SDK1,TCF7,TCF3,ABCG1,TSHZ3,RXRA,BARX2,MTUS2,PAX6,GABRB3,PBX3,FAIM2,IRF2,TMEM63C,GFI1,TMEM61,CACNA1H,IRS1,SLC52A3,FOXA2,PDK4,KBTBD7,FOXC1
MA0006.1.Arnt::Ahr	ARNT::AHR	1.69634972735e-10	3.26799478049e-13	SNAP91,NKX2-2,MAFA,CACNA1H,LHX3,ADAMTS2,ATRNL1,GLP1R,RELA,FOXQ1,SP1,FAM84A,CACNA2D1,CCND1,FAM135B,ACVR1C,GRIA2,GRIA4,CNTN4,TMEM132D,AMER3,MEIS3,MEIS2,MAP10,NBEA,DLX1,DLX2,SDK1,TCF7,FOS,KCNK16,TSHZ3,CD40,PAX6,RXRA,SULT4A1,HLF,FOXC1,TENM3,GAD2,OXGR1,RIMBP2,HMGCLL1,ZFP36L1,NOL4,LEF1,GABRB3,PDZRN3,FAIM2,TMEM63C,NEUROD1,SLC17A6,NKX3-2,SLC18A2,IRAK1BP1,FOXO1,SOX9,TEAD2,DSCAM,TEAD4,DGKZ,CEBPA,GFI1B,SOX5,RTN1,FOXD3,PDX1,ST6GALNAC5,GFI1,PRUNE2,PDK4,PTCH1,ATF3
MA0055.1.Myf	MYF5	1.36303390796e-09	2.6313480624e-12	ELAVL4,B3GALT4,SDK1,SPTB,CNTN4,NKX2-2,MAFA,ST18,DGKZ,SIM1,LHX3,RIMBP2,MZF1,ADAMTS2,MECOM,CACNB2,AMER3,KCNMA1,RORA,ATRNL1,NBEA,PGR,HMGCLL1,FAM135B,PCDH17,FOXQ1,JAKMIP2,TCF7,NALCN,HS6ST3,RXRA,ZFP36L1,TCF3,SLC52A3,ANKS1B,ST6GALNAC5,GABRB3,CEBPA,FAIM2,ABCG1,CACNA1H,CCND1,PAPPA2,ROBO2,IRS1,CAMKK2,NKX3-2,SLC18A2,SLC17A6,CCBL2
MA0048.1.NHLH1	NHLH1	2.98988944714e-09	5.78320437026e-12	SPTB,NKX2-2,TMEM132D,TEAD1,ZFP36L1,RREB1,DGKZ,LHX3,MZF1,ADAMTS2,MECOM,MEIS3,IGSF11,FOXF2,FOXQ1,JAKMIP2,TCF7,RXRA,UNC5D,FAM84A,BARX2,ANKS1B,RTN1,GABRB3,TMEM63C,SULT4A1,CACNA1H,CCND1,CAMKK2,HS6ST3,CDK8,SLC18A2,PTCH1
MA0098.1.ETS1	ETS1	3.25072235796e-09	6.29981336705e-12	MYO3A,AGBL4,NKX2-2,SDK1,GRIA2,ONECUT1,CPEB1,IRAK1BP1,BMPER,CNTN4,TEAD2,TEAD3,TMEM132D,GAD2,NKX2-5,DGKZ,DAXX,SIM1,LHX3,ADAMTS2,MECOM,AMER3,MEIS3,PPM1H,MAP10,KBTBD7,GLP1R,RELA,TEAD4,PCDH17,FOXQ1,JAKMIP2,RIMBP2,RXRA,REST,BARX2,PAX6,DACH1,LEF1,GABRB3,SULT4A1,ABCG1,ERO1L,GFI1,CACNA1H,PAPPA2,ROBO2,ST8SIA3,KL,CAMKK2,NKX3-2,SLC18A2,PTCH1,BCL2
UP00102_1_Zic1_primary	ZIC1	6.66031729768e-09	1.29327014232e-11	GRIA2,SNAP91,SLC5A1,BMPER,TMEM132D,NKX2-2,MAFA,PPM1H,DGKZ,SIM1,LHX3,MZF1,MECOM,SOX17,ATRNL1,PGR,NMNAT3,FOXQ1,CACNA1H,TAL1,ABCG1,RXRA,ZFP36L1,PAX6,PBX3,SULT4A1,SCGB2A1,IRS1,NKX3-2,CCBL2
UP00099_1_Ascl2_primary	ASCL2	1.50514724018e-08	2.92829918861e-11	SPTB,TMEM63C,TENM3,SLC5A1,NKX2-2,MAFA,DGKZ,LHX3,RIMBP2,MZF1,ADAMTS2,MECOM,MEIS3,KCNMA1,PGR,FOXF2,HMGCLL1,FAM135B,FOXQ1,JAKMIP2,ABCG1,NALCN,RXRA,ZFP36L1,ANKS1B,ST6GALNAC5,SULT4A1,FAIM2,RGS17,IRF1,GFI1,TMEM61,CACNA1H,CCND1,ROBO2,CAMKK2,PCDH17,HS6ST3,CDK8,SLC18A2,FOXC1
E2A-Homer	NA	3.91888124174e-08	7.63914855895e-11	ELAVL4,SPTB,SNAP91,SLC5A1,TMEM132D,NKX2-2,MAFA,TEAD1,ST18,DGKZ,LHX3,ADAMTS2,MECOM,MEIS3,IGSF11,ATRNL1,PGR,FOXF2,FAM135B,FGF14,FOXQ1,JAKMIP2,TCF7,ABCG1,NALCN,RXRA,ZFP36L1,MTUS2,ANKS1B,CADPS,SULT4A1,RGS17,TMEM63C,MZF1,TMEM61,CACNA1H,CCND1,ROBO2,CAMKK2,PCDH17,HS6ST3,LPAR3,SLC18A2
UP00028_1_Tcfap2e_primary	TFAP2E	8.13428722157e-08	1.58872760388e-10	MYO3A,TENM3,TEAD2,TEAD3,MAFA,TEAD1,GAD2,TMEM132B,DGKZ,LHX3,ADAMTS2,MECOM,RORA,PPM1H,HMGCLL1,CACNA1H,ABCG1,TSHZ3,GLP1R,RXRA,BARX2,CACNA2D1,SULT4A1,RGS17,NEUROD1,GFI1,TMEM61,ST8SIA3,KL,FOXA2,NKX3-2
UP00022_1_Zfp740_primary	ZFP740	2.44623596601e-07	4.78715560514e-10	AGBL4,GRIA2,ONECUT1,NKX2-2,CNTN4,TEAD3,MAFA,TEAD1,GAD2,RREB1,CACNA1H,CEBPA,ADAMTS2,MECOM,AMER3,KCNMA1,SOX17,OXGR1,NECAB2,CADM1,B3GALT4,TCF3,FOS,RXRA,RTN1,PAX6,GRN,NOL4,PBX3,ERO1L,NEUROD1,GFI1,CCND1,NALCN,IRS1,FOXA2,NKX3-2
UP00036_2_Myf6_secondary	MYF6	4.24758964557e-07	8.32860840505e-10	HDAC7,SPTB,CPEB1,SLC5A1,GPM6A,BMPER,MAFA,TEAD4,SLC52A3,LHX3,ADAMTS2,AMER3,SOX17,KCNK16,PGR,SDK1,RXRA,REST,FAM84A,PAX6,ANKS1B,KCNB2,PBX4,SLC43A3,SULT4A1,FAIM2,TMEM63C,GFI1,RNF180,FOXA2,NKX3-2,PTCH1
MA0004.1.Arnt	ARNT	8.36407166305e-07	1.64323681355e-09	ELAVL4,HSF1,C2CD4A,CPEB1,BMPER,TMEM132D,NKX2-2,MAFA,GABRB3,ST18,ZFP36L1,CEBPA,LHX3,ADAMTS2,RORA,ATRNL1,DSCAM,SLC17A6,FAM135B,SDK1,RIMBP2,FOXD3,RXRA,BARX2,MTUS2,PAX6,SULT4A1,NMNAT3,DBNL,PBX4,CACNA2D1,NECAB2,CD40,PDZRN3,ABCG1,ERO1L,FOXA2,GFI1,CACNA1H,CCND1,PAPPA2,IRS1,KL,SOX9,NKX3-2,HLF,PTCH1,GRIK2,FOXC1
MA0104.1.Mycn	MYCN	8.36407166305e-07	1.64323681355e-09	ELAVL4,HSF1,C2CD4A,CPEB1,BMPER,TMEM132D,NKX2-2,MAFA,GABRB3,ST18,ZFP36L1,CEBPA,LHX3,ADAMTS2,RORA,ATRNL1,DSCAM,SLC17A6,FAM135B,SDK1,RIMBP2,FOXD3,RXRA,BARX2,MTUS2,PAX6,SULT4A1,NMNAT3,DBNL,PBX4,CACNA2D1,NECAB2,CD40,PDZRN3,ABCG1,ERO1L,FOXA2,GFI1,CACNA1H,CCND1,PAPPA2,IRS1,KL,SOX9,NKX3-2,HLF,PTCH1,GRIK2,FOXC1
UP00065_1_Zfp161_primary	ZFP161	1.00572936335e-06	1.9836881436e-09	MYO3A,CACNA1H,SLC52A3,NEUROD1,SOX5,NKX2-2,ABCG1,MECOM,TMEM132B,RXRA,REST,GRIA2,BMPER,DACH1,TEAD2,GABRB3,PTCH1,GAD2,TEAD4
MA0105.1.NFKB1	NFKB1	1.14797289308e-06	2.26872247042e-09	ERO1L,CTNNB1,TMEM132D,RUNX1,DGKZ,CEBPA,LHX3,ADAMTS2,AMER3,KCNMA1,ATRNL1,FOXA2,PGR,NMNAT3,FAM135B,FGF14,SDK1,ABCG1,TSHZ3,RXRA,REST,FAM84A,BARX2,PAX6,DACH1,ST6GALNAC5,GABRB3,PBX3,SNAP91,IRF1,CACNA1H,CCND1,IRS1,CAMKK2,NKX3-2,CCBL2
UP00003_2_E2F3_secondary	E2F3	1.2915579114e-06	2.55754203469e-09	MYO3A,SNAP91,SIM1,ABCG1,CPEB1,RXRA,RORA,NKX2-2,NKX3-2,HMGCLL1,MAFA,STXBP5L,GAD2,CCBL2
UP00103_2_Jundm2_secondary	JDP2	1.50345396044e-06	2.98304576252e-09	ELAVL4,C2CD4A,AGBL4,TSPYL5,TCF7,GRIA4,G6PC2,FOXO1,MAPK10,CNTN4,NKX2-2,TMEM132D,TEAD1,MAP9,ST18,RREB1,CACNA1H,GFI1B,IGSF11,NMNAT3,FAM135B,FGF14,SDK1,NR3C1,SP1,RXRA,ANKS1B,TMEM63C,ROR1,PBX1,ABCG1,IRF1,SULT4A1,PAPPA2,MTUS2,KL,PDK4
MA0154.1.EBF1	EBF1	1.76047307832e-06	3.4999495506e-09	ELAVL4,MYO3A,HDAC7,SPTB,FOXO1,CNTN4,TMEM132D,NKX2-2,MAFA,GABRB3,GAD2,DGKZ,SIM1,LHX3,ADAMTS2,CACNB2,SLC52A3,KCNMA1,KCNK16,PGR,GLP1R,FAM135B,FOXQ1,CACNA1H,TCF3,TSHZ3,RXRA,CD40,BARX2,PAX6,ANKS1B,CACNA2D1,SULT4A1,ABCG1,TMEM63C,PCDH20,GFI1,SCGB2A1,RNF180,FOXA2,PTCH1
Ash2l_hand	NA	2.95414896134e-06	5.8847675447e-09	AGBL4,HDAC7,SDK1,ONECUT1,DACH1,CNTN4,TMEM132D,NKX2-2,MAFA,DGKZ,SIM1,LHX3,ADAMTS2,MECOM,AMER3,RELA,PCDH20,FAM135B,PDK4,FOXQ1,JAKMIP2,NOL4,HS6ST3,RXRA,PAX6,ANKS1B,KCNB2,GABRB3,SLC43A3,OXGR1,TMEM63C,CACNA1H,IRS1,SLC52A3,FOXA2,NKX3-2,FGF14,FOXC1
UP00010_1_Tcfap2b_primary	TFAP2B	4.21696785746e-06	8.4171192076e-09	SOX9,MAFA,TEAD3,TMEM132D,TEAD1,RREB1,KBTBD7,ZBTB10,MECOM,MEIS2,PPM1H,FAM135B,SDK1,RXRA,FAM84A,LHX3,PBX4,PBX3,ROR1,CACNA1H,FOXA2,PRUNE2,NKX3-2
MA0014.1.Pax5	PAX5	7.88379446626e-06	1.57676509358e-08	HDAC7,ONECUT1,GAD2,RREB1,CACNA1H,CEBPA,LHX3,RORA,SOX17,FOXF2,HMGCLL1,NECAB2,SDK1,RIMBP2,RXRA,ANKS1B,NOL4,PBX3,SULT4A1,KL,FOXC1
UP00001_1_E2F2_primary	E2F2	1.23792997286e-05	2.4808369161e-08	CACNA1H,SLC52A3,LHX3,SOX5,GRIA2,TMEM132B,RXRA,RORA,NKX2-2,CCBL2,CNTN4,DACH1,NOL4,PTCH1,GAD2,PDZRN3
UP00003_1_E2F3_primary	E2F3	3.21437744023e-05	6.45467669929e-08	SLC52A3,PTCH1,FOXF2,GRIA2,TMEM132B,RXRA,REST,NKX2-2,RORA,CNTN4,DACH1,NOL4,CCBL2,PDZRN3
UP00088_1_Plagl1_primary	PLAGL1	4.93851368054e-05	9.93689211719e-08	SNAP91,NKX2-2,BMPER,CNTN4,TEAD3,MAFA,TMEM132B,CEBPA,LHX3,ADAMTS2,CACNB2,SLC52A3,RORA,ATRNL1,B3GALT4,RXRA,REST,BARX2,ANKS1B,KCNB2,GFI1,CCND1,IRS1,CAMKK2,NKX3-2
UP00011_2_Irf6_secondary	IRF6	6.42099363892e-05	1.29459664876e-07	GRIA2,ONECUT1,CPEB1,NKX2-2,TEAD3,MAFA,SOX5,KBTBD7,SIM1,MECOM,CACNB2,AMER3,OXGR1,PCDH20,FGF14,CACNA1H,TCF3,RXRA,PAX6,DACH1,ST6GALNAC5,ABCG1,ERO1L,SLC17A6,LPAR3
UP00036_1_Myf6_primary	MYF6	8.10010037249e-05	1.63645005801e-07	HDAC7,SDK1,SPTB,TMEM63C,SNAP91,CNTN4,ST18,DGKZ,SIM1,LHX3,MZF1,ADAMTS2,SLC52A3,KCNMA1,IGSF11,ATRNL1,RASEF,HMGCLL1,NMNAT3,FAM135B,FGF14,FOXQ1,JAKMIP2,KCNK16,RXRA,MTUS2,ST6GALNAC5,NKX6-1,FAIM2,ABCG1,IRF1,DBNL,SULT4A1,TMEM61,CACNA1H,PAPPA2,NALCN,SLC18A2
UP00087_1_Tcfap2c_primary	TFAP2C	0.000102043953232	2.06577225813e-07	MYO3A,TENM3,CNTN4,MAFA,TMEM132D,TEAD1,GAD2,DGKZ,LHX3,ADAMTS2,MECOM,PPM1H,HMGCLL1,OXGR1,CACNA1H,ABCG1,BARX2,ST6GALNAC5,CACNA2D1,RGS17,NEUROD1,DBNL,SULT4A1,ST8SIA3,FOXA2,NKX3-2
MA0163.1.PLAG1	PLAG1	0.000121460431917	2.46384977386e-07	AGBL4,NKX2-2,HDAC7,GRIA2,CPEB1,MEIS2,IRAK1BP1,TMEM132D,TEAD3,MAFA,GAD2,DGKZ,LHX3,NALCN,MECOM,AMER3,KCNMA1,PPM1H,NMNAT3,DLX1,B3GALT4,SDK1,TCF3,RXRA,KCNB2,LEF1,TMEM63C,CACNA1H,CCND1,SLC17A6,IRS1,RUNX1,PTCH1,FOXC1
MA0062.1.GABPA	GABPA	0.000217331911958	4.41779438972e-07	GRIA2,ONECUT1,CPEB1,IRAK1BP1,CNTN4,MAFA,GAD2,CACNA1H,DAXX,MECOM,PPM1H,SDK1,RIMBP2,RXRA,REST,PAX6,ABCG1,GFI1,IRS1,CAMKK2,NKX3-2,PTCH1
MA0076.1.ELK4	ELK4	0.000378709063406	7.71447343597e-07	DGKZ,DAXX,PAX6,IRAK1BP1,ABCG1,PAPPA2,CPEB1,RXRA,REST,SOX17,KCNK16,SDK1,NKX3-2,DACH1,LEF1,KL,ONECUT1,GAD2
