FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00025_1_Foxk1_primary	1.0	1.0	17.0	277.0	0.0	0.0	5.78	0.0	CACNA1H,TSPYL5,SIM1,RIMBP2,TMEM61,KCNK16,CACNB2,KCNMA1,BARX2,C8A,DKFZP686K1684,PAX6,ST18,RASEF,LIG4,TMEM132D,C1ORF168,ROR1,SULT4A1
MA0161.1.NFIC	1.0	1.0	56.0	238.0	0.0	0.0	19.05	0.0	AGBL4,ACVR1C,SDK1,SPTB,G6PC2,SLC5A1,TMEM132D,ST18,TMEM132B,CACNA1H,SIM1,ASB4,ADAMTS2,CACNB2,AMER3,GPR148,IGSF11,ATRNL1,GMDS,RASEF,GLP1R,NMNAT3,FAM135B,JAKMIP2,BEND5,RIMBP2,C1QTNF8,ABCB11,PAX6,ANKS1B,CACNA2D1,RGS17,TMEM63C,TMEM61,SCGB2A1,ROBO2,NRXN1,PDK4,LSAMP,ASCC3,FOXC1
UP00248_1_Pax7_3783.1	1.0	1.0	2.0	292.0	0.0	0.0	0.68	0.0	LOC145845,MEIS2,GLP1R
UP00107_1_Nkx2-4_3074.1	1.0	1.0	9.0	285.0	0.0	0.0	3.06	0.0	TMEM63C,ASB4,ADAMTS2,SPTB,LIG4,SLC5A1,PCDH17,RASEF,PDK4
UP00089_3_Tcf1_2666.2	1.0	1.0	2.0	292.0	0.0	0.0	0.68	0.0	SDK1,MEIS3
UP00157_1_Hmx3_3490.2	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	SDK1,ADAMTS2,KIF6,PAPPA2,KCNK16,CACNA2D1,FOXC1,PDZRN3
UP00406_1_Spdef_primary	1.0	1.0	2.0	292.0	0.0	0.0	0.68	0.0	PAX6,GAD2
UP00047_1_Zbtb7b_primary	1.0	1.0	7.0	287.0	0.0	0.0	2.38	0.0	CACNA1H,SDK1,C1QTNF8,BEND5,NALCN,KL,AGBL4,STARD13,CNTN4,ROR1
MA0061.1.NF-kappaB	1.0	1.0	14.0	280.0	0.0	0.0	4.76	0.0	CACNA1H,SDK1,SIM1,NEUROD1,ADAMTS2,AMER3,MAP10,DKFZP686K1684,PAX6,BARX2,ASCC3,TMEM132D,GABRB3,CACNA2D1,TMEM132B
UP00267_1_Otx2_3441.1	1.0	1.0	9.0	285.0	0.0	0.0	3.06	0.0	SDK1,TMEM63C,ADAMTS2,KCNMA1,CNTN4,GLP1R,DSCAM,ROR1
MA0142.1.Pou5f1	1.0	1.0	12.0	282.0	0.0	0.0	4.08	0.0	SDK1,TMEM63C,NEUROD1,TSHZ3,SPTB,NRXN1,RBP1,PAX6,MAPK10,DACH1,NMNAT3
UP00030_1_Sox11_primary	1.0	1.0	14.0	280.0	0.0	0.0	4.76	0.0	CACNA1H,TSPYL5,ADAMTS2,HS6ST3,RNF180,KCNMA1,RBP1,LSAMP,TMEM132D,ANKS1B,NMNAT3,OXGR1,UGGT2,FOXC1
UP00018_1_Irf4_primary	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	OXGR1,PCDH17,TMEM132B
UP00057_1_Zic2_primary	1.0	1.0	15.0	279.0	0.0	0.0	5.1	0.0	CACNA1H,ATRNL1,SIM1,BARX2,SULT4A1,ADAMTS2,GRIA2,C1QTNF8,SNAP91,SLC5A1,PGR,TMEM132D,NMNAT3,ST6GALNAC5
UP00084_1_Gmeb1_primary	1.0	1.0	2.0	292.0	0.0	0.0	0.68	0.0	MTUS2,STXBP5L
MA0018.2.CREB1	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	CACNA1H,SDK1,C1QTNF8,SULT4A1,SPTB,STXBP5L
UP00081_1_Mybl1_primary	1.0	1.0	1.0	293.0	0.0	0.0	0.34	0.0	SDK1
MA0067.1.Pax2	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	CACNA1H,NEUROD1,KCNK16,SPTB,GAD2,CADM1
MA0098.1.ETS1	1.0	1.0	34.0	260.0	0.0	0.0	11.56	0.0	MYO3A,AGBL4,SDK1,GRIA2,CNTN4,TMEM132D,GAD2,KBTBD7,SIM1,ADAMTS2,AMER3,MEIS3,MAP10,GLP1R,JAKMIP2,BEND5,RIMBP2,BARX2,PAX6,DACH1,GABRB3,SULT4A1,CACNA1H,PAPPA2,ROBO2,ST8SIA3,KL,PCDH17,ASCC3,SLC18A2
UP00155_1_Hmx2_3424.3	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	SDK1,ADAMTS2,KIF6,PAPPA2,KCNK16,CACNA2D1,FOXC1,PDZRN3
MA0068.1.Pax4	1.0	1.0	7.0	287.0	0.0	0.0	2.38	0.0	CACNA1H,SDK1,C1QTNF8,LSAMP,RASEF,DACH1,NOL4
UP00041_1_Foxj1_primary	1.0	1.0	19.0	275.0	0.0	0.0	6.46	0.0	CACNA1H,FGF14,SIM1,RIMBP2,RASEF,ASB4,CACNB2,MEIS3,KCNMA1,BARX2,C8A,PAX6,PDK4,LSAMP,GLP1R,ANKS1B,TMEM132D,C1ORF168,MAP9,ST18,TMEM132B
UP00142_1_Uncx4.1_2281.2	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	LOC145845,EFCAB6,SULT4A1,ADAMTS2,KIF6,MEIS2,KCNK16,PDK4,PCDH20
MA0141.1.Esrrb	1.0	1.0	10.0	284.0	0.0	0.0	3.4	0.0	SDK1,SULT4A1,MEIS2,GRIA4,SLC5A1,PGR,DSCAM,FAM135B
MA0122.1.Nkx3-2	1.0	1.0	9.0	285.0	0.0	0.0	3.06	0.0	TMEM63C,ASB4,ADAMTS2,SPTB,MEIS3,MEIS2,LIG4,PDK4,ANKS1B,ST6GALNAC5
UP00003_1_E2F3_primary	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	GRIA2,CNTN4,DACH1,NOL4,PDZRN3,TMEM132B
UP00243_1_Isx_3445.1	1.0	1.0	1.0	293.0	0.0	0.0	0.34	0.0	ADAMTS2
UP00035_1_Hic1_primary	1.0	1.0	9.0	285.0	0.0	0.0	3.06	0.0	CACNA1H,JAKMIP2,C1QTNF8,SDK1,AMER3,DSCAM,ST6GALNAC5,GAD2,RGS17
UP00160_1_Obox3_3439.1	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	TMEM63C,CNTN4,ADAMTS2,RASEF,GLP1R,ROR1
UP00147_1_Nkx2-6_3437.1	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	SDK1,TMEM63C,ASB4,ADAMTS2,SPTB,GRIA4,PDK4,RASEF
UP00097_1_Mtf1_primary	1.0	1.0	3.0	291.0	0.0	0.0	1.02	0.0	SDK1,ST18,ADAMTS2
MA0032.1.FOXC1	1.0	1.0	10.0	284.0	0.0	0.0	3.4	0.0	CACNA1H,C1QTNF8,TMEM61,ADAMTS2,KIF6,SCGB2A1,KCNMA1,SNAP91,KCNK16,HS6ST3,MAP9,UGGT2,ST18
UP00177_1_Hoxd12_3481.1	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	TSPYL5,C2CD4A,ADAMTS2,AMER3,RNF180,GLP1R
UP00056_2_Rfx4_secondary	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	CACNA1H,SDK1,RIMBP2,TMEM61
UP00064_1_Sox18_primary	1.0	1.0	7.0	287.0	0.0	0.0	2.38	0.0	SDK1,TSPYL5,CACNB2,ADAMTS2,KCNMA1,ANKS1B,FOXC1
UP00237_1_Otp_3496.1	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	SIM1,SULT4A1,LOC145845,KIF6,MEIS2,KCNK16,EFCAB6
UP00029_1_Tbp_primary	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	CACNA1H,C1QTNF8,SULT4A1,SPTB,MEIS2,RTN1,KCNMA1,PAX6,EFCAB6,PDZRN3
UP00166_1_Barhl1_2590.2	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	SDK1,LOC145845,TMEM61,TSPYL5,KIF6,MEIS2,KCNK16,FOXC1,TMEM132D,ST18
UP00012_1_Bbx_primary	1.0	1.0	14.0	280.0	0.0	0.0	4.76	0.0	RGS17,NEUROD1,RASEF,ADAMTS2,KIF6,GRIK2,GRIA4,IGSF11,KCNK16,SDK1,DACH1,CNTN4,ANKS1B,PCDH20,FAM135B
UP00108_1_Alx3_3418.2	1.0	1.0	3.0	291.0	0.0	0.0	1.02	0.0	KIF6,KCNK16,LOC145845,MEIS2,TMEM61
UP00250_1_Irx5_2385.1	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	CACNA1H,C1QTNF8,RASEF,ASB4,CACNB2,PDK4,CNTN4
UP00238_1_Nkx6-3_3446.1	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	CACNA1H,LOC145845,KIF6,MEIS2,KCNK16,HS6ST3,UGGT2,FAM135B
MA0073.1.RREB1	1.0	1.0	26.0	268.0	0.0	0.0	8.84	0.0	C2CD4A,ACVR1C,GRIA2,CNTN4,NOL4,TMEM132D,GAD2,CACNA1H,RASEF,GLP1R,OXGR1,NECAB2,CADM1,SDK1,RIMBP2,C1QTNF8,KCNB2,CACNA2D1,NKX6-1,TMEM63C,PAPPA2,PRUNE2,FOXC1
MA0037.1.GATA3	1.0	1.0	0.0	294.0	0.0	0.0	0.0	0.0	
MA0140.1.Tal1::Gata1	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	ELAVL4,SDK1,PAX6,MAPK10
UP00211_1_Pou3f3_3235.2	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	RIMBP2,TSHZ3,MAPK10,TMEM132B,ST18,FGF14
UP00002_2_Sp4_secondary	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	SDK1,KCNK18,HMGCLL1,RTN1,MEIS2,PGR,KCNB2,TMEM132D,SLC18A2
UP00040_1_Irf5_primary	1.0	1.0	2.0	292.0	0.0	0.0	0.68	0.0	PCDH17,TMEM132B
MA0070.1.PBX1	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	PAX6,GRIK2,AMER3,FAM135B,FGF14
UP00212_1_Lhx5_2279.1	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	LOC145845,TMEM61,KIF6,MEIS3,MEIS2,KCNK16,ROR1
UP00030_2_Sox11_secondary	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	SDK1,PGR,RIMBP2,ROR1
MA0077.1.SOX9	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	CACNA1H,SDK1,UGGT2,KCNMA1,HS6ST3
UP00070_1_Gcm1_primary	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	NEUROD1,HS6ST3,PAX6,PGR,ATP5EP2,PDX1,TMEM132D,NKX6-1,TMEM132B
UP00102_1_Zic1_primary	1.0	1.0	14.0	280.0	0.0	0.0	4.76	0.0	CACNA1H,ATRNL1,SIM1,SULT4A1,SLC5A1,GRIA2,C1QTNF8,SNAP91,SCGB2A1,PAX6,PGR,TMEM132D,NMNAT3
UP00200_2_Nkx6-1_2825.2	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	LOC145845,TMEM61,PAPPA2,MEIS2,HS6ST3,UGGT2,FAM135B
UP00179_1_Pou2f3_3986.2	1.0	1.0	10.0	284.0	0.0	0.0	3.4	0.0	SIM1,TSHZ3,KCNMA1,DACH1,PAX6,ST18,ASCC3,TMEM132D,PCDH20,FAM135B
UP00027_1_Osr1_primary	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	RIMBP2,PDK4,CNTN4,SULT4A1
MA0104.2.Mycn	1.0	1.0	15.0	279.0	0.0	0.0	5.1	0.0	ELAVL4,SDK1,C1QTNF8,C2CD4A,SLC17A6,PAX6,CACNA1H,PDK4,CNTN4,GLP1R,TMEM132D,NMNAT3,GABRB3,NECAB2,FAM135B
UP00073_1_Foxa2_primary	1.0	1.0	19.0	275.0	0.0	0.0	6.46	0.0	CACNA1H,RGS17,SIM1,RIMBP2,ASB4,TSPYL5,KCNK16,CACNB2,KCNMA1,FGF14,BARX2,C8A,PAX6,PDK4,RASEF,GLP1R,ANKS1B,C1ORF168,MAP9,ROR1,TMEM132B
UP00007_1_Egr1_primary	1.0	1.0	33.0	261.0	0.0	0.0	11.22	0.0	GRIA2,SNAP91,ANKS1B,CNTN4,DSCAM,MAP9,CACNA1H,SIM1,GABRB3,ADAMTS2,CACNB2,AMER3,ATRNL1,GMDS,NECAB2,CADM1,RIMBP2,FAM84A,PAX6,DACH1,NOL4,CACNA2D1,PDZRN3,C1QTNF8,NEUROD1,NALCN,ST8SIA3,SLC18A2,FOXC1
UP00007_2_Egr1_secondary	1.0	1.0	13.0	281.0	0.0	0.0	4.42	0.0	CACNA1H,JAKMIP2,TMEM63C,BEND5,C1QTNF8,SULT4A1,PAX6,SDK1,MEIS2,AGBL4,CNTN4,CACNA2D1,CADM1
UP00101_2_Sox12_secondary	1.0	1.0	16.0	278.0	0.0	0.0	5.44	0.0	CACNA1H,SIM1,RIMBP2,RASEF,ASB4,ADAMTS2,KIF6,AMER3,RNF180,MAB21L1,KCNK16,NBEA,PAX6,PDK4,LSAMP,HMGCLL1,ASCC3,NMNAT3
UP00105_1_Pou3f4_3773.1	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	LOC145845,STARD13,SULT4A1,ADAMTS2,MEIS2,KL,CNTN4,EFCAB6
MA0132.1.Pdx1	1.0	1.0	0.0	294.0	0.0	0.0	0.0	0.0	
UP00252_1_Hoxc5_2630.2	1.0	1.0	6.0	288.0	0.0	0.0	2.04	0.0	LOC145845,TMEM61,KIF6,MEIS2,G6PC2,KCNK16,ABCB11,PDK4,ST18
UP00020_1_Atf1_primary	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	CACNB2,SPTB,SULT4A1,GRIA4,DSCAM
UP00171_1_Msx3_3206.1	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	TMEM61,KIF6,KCNK16,ST18,PDK4,TMEM132D,CACNA2D1,ROR1
UP00049_2_Sp100_secondary	1.0	1.0	3.0	291.0	0.0	0.0	1.02	0.0	SLC17A6,GMDS,FOXC1,FGF14
MA0018.1.CREB1	1.0	1.0	4.0	290.0	0.0	0.0	1.36	0.0	SPTB,PAX6,RIMBP2,UNC5D
UP00010_1_Tcfap2b_primary	1.0	1.0	14.0	280.0	0.0	0.0	4.76	0.0	KBTBD7,SDK1,C1QTNF8,CACNA1H,MEIS2,FAM84A,PRUNE2,ROR1,TMEM132D,FAM135B
MA0079.2.SP1	1.0	1.0	66.0	228.0	0.0	0.0	22.45	0.0	ELAVL4,AGBL4,ACVR1C,SDK1,GRIA2,SPTB,KCNMA1,TENM3,SLC5A1,GPM6A,NOL4,TMEM132D,CADPS,GAD2,CACNA1H,ATRNL1,SIM1,FEZF2,ADAMTS2,CACNB2,AMER3,RORB,MAP10,KCNK16,GMDS,GLP1R,OXGR1,NECAB2,FAM135B,PCDH17,JAKMIP2,BEND5,KIF6,TSHZ3,HMGCLL1,RTN1,UNC5D,BARX2,DKFZP686K1684,PAX6,DACH1,KCNB2,ST6GALNAC5,GABRB3,C1QTNF8,NEUROD1,NALCN,ST8SIA3,MEIS2,PRUNE2,DCTD,LSAMP,STXBP5L,FOXC1
UP00069_1_Sox1_primary	1.0	1.0	3.0	291.0	0.0	0.0	1.02	0.0	KIF6,KCNK16,GRIK2,ADAMTS2
MA0108.1.TBP	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	ASB4,MAB21L1,GRIA4,BARX2,NBEA,PDK4,PDZRN3
UP00054_1_Tcf7_primary	1.0	1.0	8.0	286.0	0.0	0.0	2.72	0.0	SDK1,DSCAM,CNTN4,NMNAT3,DACH1,TMEM132D,FGF14
UP00170_1_Isl2_3430.1	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	CACNA1H,KIF6,GRIA4,IGSF11,KCNK16,ROR1
UP00059_2_Arid5a_secondary	1.0	1.0	5.0	289.0	0.0	0.0	1.7	0.0	CACNA1H,SDK1,TMEM63C,C1QTNF8,FAM135B
UP00075_2_Sox15_secondary	1.0	1.0	10.0	284.0	0.0	0.0	3.4	0.0	CACNA1H,SDK1,SIM1,RIMBP2,KCNMA1,ANKS1B,ROR1,CNTN4,ASCC3,FOXC1
MA0149.1.EWSR1-FLI1	1.0	1.0	30.0	264.0	0.0	0.0	10.2	0.0	ELAVL4,AGBL4,SPTB,GRIA4,GPM6A,ST18,CACNA1H,FEZF2,ADAMTS2,AMER3,MEIS3,GMDS,NMNAT3,PCDH20,CADM1,C1QTNF8,BEND5,RTN1,BARX2,DKFZP686K1684,PAX6,ANKS1B,NOL4,CADPS,TMEM63C,NEUROD1,PAPPA2,ROBO2,LSAMP,FGF14,FOXC1
UP00261_1_Lhx4_1719.2	1.0	1.0	9.0	285.0	0.0	0.0	3.06	0.0	CACNA1H,SDK1,C1QTNF8,TMEM61,KIF6,KCNK16,PAX6,PGR,PDK4,ST18
