FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
UP00242_1_Hoxc8_3429.2	0.0015625719257	0.515208621829	118.0	121.0	9851.0	14977.0	49.37	39.68	SLCO1A2,C2CD4A,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,NALCN,DCX,JAKMIP2,FAM19A4,TSC22D1,CPE,DKFZP686K1684,KLHL1,CCDC158,BMP5,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,GRIK2,ELAVL4,FBXW7,ACVR1C,DIRAS2,GRIA2,SLC7A2,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,RASEF,MCTP2,FAM135A,TRPM3,TSPYL5,TTC8,IAPP,PAX6,C3ORF14,ST8SIA3,PDX1,FOXP2,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,GDAP1,CACNB2,NMNAT3,RIMS2,CADM1,RIMBP2,ATXN8OS,ANKS1B,NOL4,ENAM,PDZRN3,PAPPA2,KL,PRKACB,PTPRG-AS1,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,PGR,DGKB,SERPINI2,RTN1,ST6GALNAC5,CTNNA3,SLC35F4,MTUS2,PRUNE2,ABCC9,SPATA7
MA0046.1.HNF1A	0.00166024725575	0.53590762895	147.0	92.0	12862.0	11966.0	61.51	51.8	ATXN8OS,C2CD4A,ISL1,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,NALCN,RORB,LIG4,DCX,HMGCLL1,JAKMIP2,FAM19A4,TSC22D1,CPE,MTUS2,KLHL1,CCDC158,BMP5,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,ELP4,GRIK2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,RASEF,MCTP2,FAM135A,TRPM3,KCNK16,UNC5D,PAX6,IAPP,IMMP1L,C3ORF14,SULT4A1,ST8SIA3,PCDH17,PDX1,FOXP2,AGBL4,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,ST6GALNAC5,GAD2,GNAI1,GDAP1,CACNB2,PAPPA2,SGCZ,NMNAT3,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,PDZRN3,TMEM63C,NEUROD1,SLC17A6,KL,PRKACB,PTPRG-AS1,FGF14,SLC5A8,DSCAM,SOX6,SIM1,MAB21L1,RGS4,PGR,DGKB,SERPINI2,PCDH20,PDK4,RTN1,RAB3C,NBEA,LOC642366,CADPS,CTNNA3,SLC35F4,PCP4,ABCC9,SPATA7,STXBP5L
UP00124_1_Ipf1_3815.1	0.00187069591117	0.578189221603	114.0	125.0	9492.0	15336.0	47.7	38.23	SLCO1A2,KIAA1257,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,DCX,JAKMIP2,FAM19A4,TSC22D1,FAM84A,DKFZP686K1684,KLHL1,CCDC158,ROR1,ROBO2,ENAM,NRXN1,ZSCAN18,ELP4,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,G6PC2,CNTN1,CNTN4,RALYL,ST18,CHODL,LIMCH1,AMER3,MEIS2,IGSF11,MAP10,MCTP2,FAM135A,TRPM3,UNC5D,PAX6,IAPP,IMMP1L,C3ORF14,ST8SIA3,PDX1,FOXP2,SYT4,MYO3A,TENM3,MAPK10,GABRA1,GAD2,GNAI1,GDAP1,CACNB2,NMNAT3,RIMS2,FBXW7,RIMBP2,ATXN8OS,ANKS1B,NOL4,GABRB3,PDZRN3,TMEM63C,PAPPA2,KL,PRKACB,PTPRG-AS1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,PGR,DGKB,SERPINI2,PDK4,RAB3C,CADPS,CTNNA3,SLC35F4,MTUS2,PRUNE2,ABCC9,SPATA7,STXBP5L
UP00391_1_Hoxa3_primary	0.00189568543757	0.582237788648	100.0	139.0	8106.0	16722.0	41.84	32.65	SLCO1A2,KIAA1257,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,DCX,JAKMIP2,TSC22D1,KLHL1,CCDC158,BMP5,ROBO2,SYT4,NRXN1,ENAM,ELP4,PAPPA2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,G6PC2,CNTN4,RALYL,ST18,TMEM132B,CHODL,LIMCH1,AMER3,MEIS3,MEIS2,MAP10,MCTP2,FAM135A,TRPM3,C2CD4A,UNC5D,IAPP,IMMP1L,C3ORF14,ST8SIA3,PDX1,FOXP2,MYO3A,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,GDAP1,CACNB2,NMNAT3,OXGR1,FBXW7,RIMBP2,ATXN8OS,ANKS1B,NOL4,GABRB3,PDZRN3,GRIK2,KL,PRKACB,PTPRG-AS1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,PGR,SERPINI2,RTN1,RAB3C,CADPS,CTNNA3,SLC35F4,PCP4,PRUNE2,ABCC9,SPATA7,STXBP5L
UP00200_1_Nkx6-1_2825.1	0.0019890877483	0.59904276058	132.0	107.0	11340.0	13488.0	55.23	45.67	SLCO1A2,KIAA1257,MEIS3,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,GABRB3,NALCN,DCX,JAKMIP2,TSC22D1,CPE,MTUS2,KLHL1,CCDC158,ROR1,BMP5,SCGB2A1,ROBO2,SYT4,ZSCAN18,GRIK2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,NBEA,ZNF585B,FAM135A,TRPM3,TSPYL5,ZNF223,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,ST8SIA3,PDX1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,ST6GALNAC5,GAD2,MCTP2,GDAP1,CACNB2,SGCZ,NMNAT3,RIMS2,FBXW7,RIMBP2,ATXN8OS,ANKS1B,NOL4,C1ORF168,ENAM,PDZRN3,PAPPA2,KL,PRKACB,PTPRG-AS1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,MAB21L1,RGS4,PGR,DGKB,SERPINI2,PCDH20,RTN1,RAB3C,DACH1,CADPS,CTNNA3,PCP4,PRUNE2,ABCC9,SPATA7
UP00016_1_Sry_primary	0.00206430592254	0.611875575388	117.0	122.0	9818.0	15010.0	48.95	39.54	SLCO1A2,C2CD4A,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,NALCN,DCX,HMGCLL1,JAKMIP2,TSC22D1,CPE,MTUS2,KLHL1,CCDC158,ROR1,BMP5,SCGB2A1,ROBO2,SYT4,NRXN1,GRIK2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,SLC7A2,ENAM,CNTN1,CNTN4,KBTBD7,CHODL,LIMCH1,ABHD10,KCNMA1,IGSF11,NBEA,RASEF,FAM135A,TRPM3,TSPYL5,UNC5D,IAPP,ST8SIA3,PDX1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,GAD2,MCTP2,GDAP1,CACNB2,SGCZ,NMNAT3,RIMS2,FGF14,RIMBP2,ATXN8OS,ANKS1B,NOL4,C1ORF168,GABRB3,TMEM63C,PAPPA2,PRKACB,FBXW7,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MAB21L1,RGS4,PGR,DGKB,SERPINI2,RTN1,ST6GALNAC5,CTNNA3,SPATA7,PCP4,ABCC9,G6PC2
UP00106_1_Vax2_3500.1	0.00234948748949	0.658695112441	106.0	133.0	8749.0	16079.0	44.35	35.24	SLCO1A2,KIAA1257,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,DCX,HMGCLL1,JAKMIP2,TSC22D1,KLHL1,ROR1,BMP5,ROBO2,SYT4,NRXN1,ELP4,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,G6PC2,CNTN1,CNTN4,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,KCNMA1,MAP10,ZNF585B,FAM135A,C2CD4A,UNC5D,PAX6,IAPP,IMMP1L,C3ORF14,ST8SIA3,PDX1,FOXP2,TENM3,MAPK10,C1ORF158,GABRA1,GAD2,MCTP2,GDAP1,CACNB2,NMNAT3,OXGR1,FGF14,RIMBP2,ATXN8OS,ANKS1B,NOL4,ENAM,PDZRN3,PAPPA2,KL,PRKACB,PTPRG-AS1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,PGR,DGKB,SERPINI2,PCDH20,RTN1,RAB3C,CADPS,CTNNA3,SLC35F4,PCP4,PRUNE2,ABCC9,SPATA7,STXBP5L
UP00257_1_Shox2_2641.2	0.00236430350396	0.66020028706	100.0	139.0	8158.0	16670.0	41.84	32.86	SLCO1A2,KIAA1257,CPE,MEIS2,SNAP91,LURAP1L,GPM6A,MS4A8,DCX,GLP1R,JAKMIP2,TSC22D1,FAM84A,KLHL1,CCDC158,ROR1,BMP5,ROBO2,ENAM,ELP4,GRIK2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,NBEA,FAM135A,TRPM3,UNC5D,IMMP1L,C3ORF14,ST8SIA3,PDX1,FOXP2,SYT4,MYO3A,MAPK10,C1ORF158,GABRA1,FGF14,GDAP1,CACNB2,SGCZ,NMNAT3,OXGR1,CADM1,RIMBP2,HMGCLL1,ATXN8OS,ANKS1B,NOL4,C1ORF168,GABRB3,PDZRN3,NEUROD1,PAPPA2,PRKACB,PTPRG-AS1,FBXW7,SLC5A8,DSCAM,SOX6,MAB21L1,RGS4,PGR,DGKB,SERPINI2,RTN1,PRUNE2,ABCC9,SPATA7
UP00264_1_Hoxa1_3425.1	0.00274781476149	0.714060950701	110.0	129.0	9186.0	15642.0	46.03	37.0	KIAA1257,ISL1,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,NALCN,DCX,HMGCLL1,JAKMIP2,FAM19A4,TSC22D1,DKFZP686K1684,KLHL1,CCDC158,BMP5,ROBO2,RNF180,ELP4,PAPPA2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,RALYL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,MEIS2,IGSF11,MAP10,RASEF,MCTP2,FAM135A,PAX6,IMMP1L,C3ORF14,SULT4A1,ST8SIA3,PDX1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,ST6GALNAC5,GAD2,GNAI1,GDAP1,CACNB2,NMNAT3,RIMS2,FBXW7,RIMBP2,ATXN8OS,ANKS1B,NOL4,C1ORF168,ENAM,PDZRN3,TMEM63C,NEUROD1,GRIK2,KL,PRKACB,PTPRG-AS1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,RGS4,PGR,DGKB,SERPINI2,RAB3C,LOC642366,CADPS,CTNNA3,PRUNE2,ABCC9,SPATA7,STXBP5L
UP00189_1_Hoxa5_3415.1	0.00279961099285	0.719955260305	108.0	131.0	8991.0	15837.0	45.19	36.21	SLCO1A2,KIAA1257,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,DCX,JAKMIP2,FAM19A4,TSC22D1,DKFZP686K1684,KLHL1,CCDC158,BMP5,ROBO2,ENAM,NRXN1,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GRIA2,GABRG2,SLC7A2,G6PC2,CNTN1,CNTN4,RALYL,ST18,CHODL,LIMCH1,MEIS3,MEIS2,IGSF11,MAP10,MCTP2,FAM135A,TRPM3,C2CD4A,UNC5D,PAX6,IAPP,IMMP1L,C3ORF14,SULT4A1,ST8SIA3,PDX1,FOXP2,SYT4,MYO3A,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,GDAP1,CACNB2,SGCZ,NMNAT3,OXGR1,FBXW7,RIMBP2,ATXN8OS,ANKS1B,NOL4,GABRB3,PDZRN3,GRIK2,KL,PRKACB,PTPRG-AS1,FGF14,SLC5A8,DSCAM,MAP9,SOX6,RGS4,PGR,SERPINI2,RTN1,RAB3C,CADPS,CTNNA3,SLC35F4,ABCC9,SPATA7,STXBP5L
