FACTOR_ID	FACTOR_NAME	CORR_PVALUE	PVALUE	GENES
MA0162.1.Egr1	EGR1	3.93924892705e-11	7.46182373816e-14	SPTB,TEAD3,MAFA,GNAI1,KBTBD7,DAXX,SIM1,ELP4,ADAMTS2,MEIS3,PPM1H,ATRNL1,PVRL3,FOXF2,DLX2,TSPYL5,NR3C1,DDIT3,TCF3,TSC22D1,CEBPA,PRRX2,ANKS1B,LEF1,ZEB2,FAIM2,ABCG1,IRF1,PTCH1,E2F1,PAX6,CACNA1H,CCND1,CAMKK2,LPAR1,STXBP5L,BCL2
UP00002_1_Sp4_primary	SP4	7.76996245122e-11	1.47471742266e-13	QTRTD1,SOX5,NKX2-2,TMEM63C,TEAD4,ELP4,TEAD3,MAFA,ABCG1,NKX2-5,DGKZ,SIM1,DDX59,GFI1B,YY1,ADAMTS2,SLC52A3,MEIS3,SGCB,RGS4,MAGI2,SYT14,FBXW7,KBTBD7,NR3C1,FOXF2,TCF3,FOS,TSC22D1,RXRA,REST,FOXD1,NEGR1,PRRX2,CACNA1H,ROR1,ZEB2,TENM3,IRF1,LPAR1,SULT4A1,E2F1,ARNT,CCND1,PAPPA2,ZNRF2,IRS1,CAMKK2,FOXC1,HS6ST3,PTCH1,STXBP5L,ATF3
MA0003.1.TFAP2A	TFAP2A	8.14064371468e-11	1.54801121767e-13	MAPK10,BMPER,MAP9,SOX6,TEAD4,CACNA1H,LHX3,PPM1H,MEIS3,SGCB,RORA,SOX17,MAGI2,DLX1,DLX2,NR3C1,TCF3,ABCG1,RXRA,FOXD1,PAX6,CACNA2D1,SLC43A3,PBX3,ZEB2,FAIM2,NFIB,IRF1,PRRX2,ZNRF2,APP,CAMKK2,ATF3,PTCH1,STXBP5L,FOXC1
Ash2l_hand	NA	2.46611064902e-10	4.69685533209e-13	MMP16,HDAC7,ATF3,SPTB,CPE,TENM3,FOXO3,BMPER,TEAD3,MAFA,TEAD1,MAP9,SOX6,TEAD4,CACNA1H,FGF14,SLC52A3,RUNX1,GFI1B,ADAMTS2,CACNB2,FOS,KCNMA1,RORA,SOX17,RGS4,PVRL3,MAGI2,FOXF2,NFIL3,FAM135A,DLX2,TRPM3,FOXQ1,TCF7,TCF3,NFIB,TSHZ3,RXRA,PAX6,EDEM3,PBX4,PBX3,ROR1,IRF2,IRF1,LPAR1,E2F1,PPM1H,EML5,APP,LDHA,CAMKK2,STAT5A,NKX3-2,PRKACB,PTCH1,STXBP5L,FOXC1,BCL2
MA0039.2.Klf4	KLF4	3.36930305878e-09	6.42998604165e-12	QTRTD1,SOX5,GRIA2,E2F1,SPTB,NR3C1,KCNMA1,CNTN1,ELP4,BCL2,TEAD3,MAFA,TEAD1,PPM1H,DGKZ,CEBPA,DDX59,GFI1B,YY1,ADAMTS2,ABCG1,FOS,MEIS3,SGCB,SOX17,MAGI2,SYT14,NFIL3,PBX1,FAM135A,CACNA1H,TCF7,DDIT3,FOXF2,TCF3,IRF2,TSHZ3,LPAR1,ENPP2,RXRA,REST,NEGR1,SLC52A3,PRRX2,SULT4A1,EDEM3,PBX4,ROR1,ZEB2,IRF1,NFIB,DBNL,GFI1,PMAIP1,CCND1,GRIK2,IRS1,NRXN1,CAMKK2,ABCC9,STEAP1,PTCH1,STXBP5L,FOXC1,CCBL2
MA0090.1.TEAD1	TEAD1	4.22745585205e-08	8.08309007854e-11	C2CD4A,AGBL4,SPTB,NR3C1,RNF180,TENM3,BMPER,TEAD1,MAP9,PBX4,RREB1,DGKZ,FGF14,GFI1B,ABCG1,MECOM,SOX6,LIMCH1,KCNMA1,RORA,SOX17,ATRNL1,PVRL3,MAGI2,RASEF,RNF150,TEAD4,DLX1,DLX2,TRPM3,FOXQ1,TCF7,ZFP36L1,TSC22D1,ENPP2,GRIK2,UNC5D,RTN1,NEGR1,PPM1H,ANKS1B,CADPS,CACNA2D1,NFKB2,ROR1,PDZRN3,KNSTRN,IRF2,TMEM61,ARNT,PAPPA2,PON1,IRS1,MEIS2,PRUNE2,NKX3-1,CDK8,LPAR1,ATF3,BCL2
UP00093_1_Klf7_primary	KLF7	1.24522142819e-07	2.38548147005e-10	QTRTD1,SOX5,E2F1,SPTB,CNTN1,ELP4,BCL2,TEAD3,MAFA,TEAD1,NKX2-5,DGKZ,SLC52A3,DDX59,YY1,ADAMTS2,FOS,MEIS3,SGCB,MAGI2,SYT14,NFIL3,PBX1,DLX1,DLX2,CACNA1H,NR3C1,DDIT3,FOXF2,TCF3,NFIB,TSHZ3,ENPP2,RXRA,RTN1,NEGR1,SULT4A1,ROR1,ZEB2,IRF1,PRRX2,GFI1,PMAIP1,CCND1,GRIK2,IRS1,NRXN1,FAM135A,CAMKK2,STAT5A,FOXC1,LPAR1,STXBP5L,ATF3,CCBL2
UP00006_1_Zic3_primary	ZIC3	5.64599394792e-07	1.08368432453e-09	MMP16,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,KCNMA1,PPM1H,NFIL3,NFKB2,RREB1,DLX1,DLX2,CACNA1H,NR3C1,TCF3,RXRA,REST,FOXD1,GRN,PBX4,PBX3,NFIB,E2F1,CAMKK2,PRRX2
MA0138.1.REST	REST	9.64366668743e-07	1.85455220923e-09	AGBL4,YY1,GRIA2,ONECUT1,CPEB1,CPE,TENM3,BMPER,NKX2-2,MAFA,TEAD1,SOX6,GNAI1,DGKZ,FGF14,SLC52A3,LHX3,ADAMTS2,KCNMA1,RORA,PPM1H,MAGI2,SYT14,TRPM3,CACNA1H,RASEF,TCF3,TSC22D1,RTN1,NEGR1,KIAA1804,PAX6,EDEM3,ANKS1B,CADPS,CACNA2D1,PBX3,ROR1,PBX1,NFIB,BMP5,PRRX2,SULT4A1,APP,NALCN,SYT4,IRS1,NRXN1,PRUNE2,NKX3-1,PTCH1,STXBP5L
UP00088_1_Plagl1_primary	PLAGL1	1.23913770789e-06	2.38755007587e-09	MMP16,BMPER,BCL2,NKX2-2,TEAD1,NKX2-5,CACNA1H,LHX3,KCNMA1,RORA,PPM1H,SYT14,TCF3,NFIB,PAX6,ZEB2,IRF2,PRRX2,E2F1,ZNRF2,GRIK2,CAMKK2,ABCC9,PTCH1,CCBL2
UP00028_1_Tcfap2e_primary	TFAP2E	1.59478520922e-06	3.07873841074e-09	HDAC7,TENM3,MAPK10,NHLH1,MAFA,TEAD4,LHX3,ADAMTS2,KCNMA1,RORA,SOX17,MAGI2,NMNAT3,NFKB2,SOX5,DLX1,DLX2,TSPYL5,NR3C1,TCF3,RXRA,FOXD1,KIAA1804,MTUS2,PAX6,RAB3C,GRN,PBX3,ZEB2,NFIB,PRRX2,ZNRF2,APP,RUNX1,ABCC9,NKX3-1,PTCH1
UP00020_1_Atf1_primary	ATF1	2.79314583451e-06	5.40261072996e-09	SLC7A2,GRIA4,RNF180,TENM3,TEAD1,DAXX,SLC52A3,GFI1B,ADAMTS2,EML5,FOXF2,TEAD4,DLX2,FOXQ1,SDK1,NFIB,CPEB1,ST6GALNAC5,CACNA2D1,PDZRN3,IRF2,GRIK2,IRS1,CAMKK2,RUNX1,PRRX2,ATF3
UP00043_2_Bcl6b_secondary	BCL6B	1.33971760625e-05	2.59636931395e-08	QTRTD1,YY1,HDAC7,ONECUT1,KCNMA1,CNTN1,BMPER,ELP4,TEAD3,TEAD1,RREB1,DGKZ,FGF14,SLC52A3,LHX3,ADAMTS2,LIMCH1,FOS,SGCB,RORA,PPM1H,MAGI2,FOXF2,GLP1R,PDZRN3,TRPM3,FOXQ1,TSPYL5,TCF7,SYT14,TCF3,NFIB,TSC22D1,TSHZ3,ENPP2,RXRA,REST,ZFP36L1,PRRX2,CACNA1H,ZEB2,GNAI1,IRF2,IRF1,LPAR1,PAX6,ARNT,GRIK2,ATF3,HS6ST3,SLC5A1,FOXC1,BCL2
MA0055.1.Myf	MYF5	1.69216754109e-05	3.28578996503e-08	C2CD4A,AGBL4,SOX5,GRIA2,SPTB,SCG2,FOXO3,FOXO1,BMPER,TEAD3,MAFA,TEAD1,RUNX1,NKX2-5,DGKZ,SIM1,CACNA2D1,TCF3,YY1,ADAMTS2,CACNB2,SLC52A3,KCNMA1,RORA,NBEA,MAGI2,NFKB2,PBX1,FOXQ1,CACNA1H,TCF7,ZFP36L1,TSHZ3,RXRA,CPE,KIAA1804,MTUS2,LHX3,SULT4A1,ANKS1B,CADPS,FOXD1,PBX3,ROR1,PDZRN3,FAIM2,ERO1L,PRRX2,GFI1,TMEM61,NRXN1,PAX6,ATF3,LPAR1,FOXC1
UP00103_1_Jundm2_primary	JDP2	1.78525493261e-05	3.47328956422e-08	SLC7A2,GRIA4,TENM3,FOXI1,TEAD1,DAXX,SLC52A3,GFI1B,ADAMTS2,RORA,EML5,HNF1A,FOXF2,TEAD4,DLX2,FOXQ1,SDK1,NFIB,CPEB1,ST6GALNAC5,CACNA2D1,PDZRN3,IRF2,GRIK2,RNF180,CAMKK2,RUNX1,ATF3
UP00102_1_Zic1_primary	ZIC1	3.84006324383e-05	7.48564684312e-08	MMP16,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,ADAMTS2,MEIS3,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,TCF3,RXRA,REST,FOXD1,NEGR1,PBX3,ZEB2,NFIB,E2F1,CCND1,CAMKK2,PTCH1
UP00033_2_Zfp410_secondary	ZFP410	5.46567327595e-05	1.06754342882e-07	QTRTD1,AGBL4,SOX5,GRIA2,KCNMA1,CNTN1,TEAD3,PMAIP1,TEAD1,SOX6,RREB1,DGKZ,SIM1,LHX3,TCF3,ADAMTS2,LIMCH1,SLC52A3,SGCB,RORA,MAGI2,FOXF2,GLP1R,GNAI1,TRPM3,CACNA1H,TCF7,SYT14,ZFP36L1,NFIB,TSC22D1,TSHZ3,LPAR1,ENPP2,RXRA,FOXD1,PRRX2,ZEB2,IRF2,IRF1,PTCH1,PAX6,IRS1,ELK4,FOXC1
UP00057_1_Zic2_primary	ZIC2	7.63381722546e-05	1.49395460727e-07	MMP16,BMPER,TEAD3,TEAD1,GNAI1,DGKZ,KCNMA1,PPM1H,NFIL3,NFKB2,DLX1,DLX2,CACNA1H,NR3C1,RXRA,REST,FOXD1,PBX4,PBX3,NFIB,E2F1,CAMKK2
MA0098.1.ETS1	ETS1	8.47490265632e-05	1.66181590063e-07	SOX5,NFKB2,TENM3,BMPER,MAFA,PPM1H,SOX6,TEAD4,DGKZ,LHX3,YY1,ADAMTS2,MECOM,LIMCH1,RORA,SOX17,ATRNL1,MAGI2,RASEF,NFIL3,NMNAT3,RNF150,ZEB2,CACNA1H,DDIT3,SP1,ENPP2,RXRA,REST,FOXD1,PRRX2,EDEM3,PBX4,SLC43A3,PBX3,ROR1,PBX1,POU1F1,NFIB,LPAR1,DBNL,TMEM61,CCND1,EML5,APP,RALYL,RUNX1,PRUNE2,ABCC9,LSAMP,PRKACB,HLF,PTCH1,FOXC1
MA0154.1.EBF1	EBF1	0.00011540815622	2.26748139861e-07	MMP16,GFI1B,TCF7,FOXO3,BMPER,NHLH1,NKX2-2,MAFA,PPM1H,TEAD1,RREB1,CACNA1H,SIM1,LHX3,ADAMTS2,SLC52A3,KCNMA1,RORA,SOX17,RUNX1,MAGI2,FOXF2,NMNAT3,NKX2-5,FBXW7,FOXQ1,TSPYL5,NR3C1,DDIT3,TCF3,ABCG1,TSC22D1,SP1,BMP5,FOXD1,MTUS2,RAB3C,PBX4,CACNA2D1,ROR1,CEBPA,IRF2,IRF1,PRRX2,DBNL,GRIK2,ABCC9,PRKACB,PTCH1,APP,ATF3
MA0081.1.SPIB	SPIB	0.000151969912918	2.99176060633e-07	PMAIP1,C2CD4A,ISL1,SPTB,CPE,MEIS2,FOXI1,RREB1,ADAMTS2,ABCG1,RORA,MAGI2,FOXF2,NECAB2,FOXQ1,KNSTRN,RGS17,TSC22D1,SP1,ENPP2,NEGR1,CACNA2D1,ROR1,CCND1,RUNX1,ELK4,PRRX2,MMP16,SDK1,KL,DAXX,DDX59,LIMCH1,KCNMA1,PPM1H,NFIL3,FAM135A,TRPM3,TSPYL5,TCF7,TCF3,FOS,GRN,IRF2,SULT4A1,TMEM61,ZNRF2,NALCN,CAMKK2,FOXC1,CADM1,AGBL4,YY1,HDAC7,ONECUT1,TENM3,NHLH1,PBX4,FGF14,SLC52A3,MECOM,SGCB,NFKB2,RIMS2,FBXW7,ZFP36L1,FOXD3,FOXD1,ANKS1B,RNF150,FAIM2,FOXO3,GRIK2,IRS1,RALYL,STAT5A,PRKACB,CDK8,LPAR1,CCBL2,BMPER,TEAD3,TEAD1,SOX6,SOX5,DGKZ,SIM1,GFI1B,HNF1A,DGKB,TEAD4,LDHA,NR3C1,RTN1,RXRA,ST6GALNAC5,PBX3,PBX1,NFIB,GFI1,PON1,PTCH1,ATF3
MA0048.1.NHLH1	NHLH1	0.000312897082775	6.17250391863e-07	AGBL4,GRIA2,FOXO3,BMPER,NHLH1,SOX6,GNAI1,CACNA1H,SIM1,ELP4,ADAMTS2,SLC52A3,KCNMA1,RORA,MAGI2,RASEF,NFKB2,NKX2-5,SDK1,DDIT3,RGS17,TSC22D1,LPAR1,RXRA,ZFP36L1,MTUS2,PRRX2,EDEM3,CACNA2D1,PBX3,ROR1,PDZRN3,TENM3,NFIB,SULT4A1,IRS1,RUNX1,NKX3-1,PRKACB,STEAP1,LPAR3,PTCH1
MA0146.1.Zfx	ZFX	0.00034679153037	6.85477386489e-07	YY1,KIAA1257,GRIA2,ONECUT1,SPTB,KCNMA1,TENM3,BMPER,TEAD3,KBTBD7,CEBPA,LHX3,ADAMTS2,SGCB,RORA,PPM1H,ATRNL1,MAGI2,RASEF,NFIL3,DLX1,DLX2,CACNA1H,TCF7,TCF3,TSC22D1,RXRA,FOXD1,KIAA1804,PAX6,ANKS1B,ST6GALNAC5,CACNA2D1,PBX3,FAIM2,IRF1,SULT4A1,E2F1,APP,NRXN1,KL,CAMKK2,STAT5A,PRUNE2,NKX3-2,ELK4,CDK8,PRRX2,STXBP5L,CCBL2
MA0145.1.Tcfcp2l1	TFCP2L1	0.000362381870101	7.17717655817e-07	QTRTD1,YY1,HDAC7,BMPER,MAFA,SOX6,GNAI1,DGKZ,SLC52A3,LHX3,ADAMTS2,KCNMA1,RORA,PPM1H,KBTBD7,MAGI2,NFIL3,FOXQ1,NR3C2,SP1,SAMD3,ENPP2,RXRA,ZFP36L1,ST6GALNAC5,ROR1,IRF2,PRRX2,CACNA1H,APP,MEIS2,NKX3-2,LPAR1,BCL2
UP00065_2_Zfp161_secondary	ZFP161	0.000375722299277	7.45620556519e-07	MMP16,TENM3,BMPER,DGKZ,SLC52A3,LHX3,LIMCH1,MEIS3,ERO1LB,DLX2,CACNA1H,TSC22D1,FOXD1,PAX6,EDEM3,ZEB2,RGS17,PTCH1,ZNRF2,NKX3-1,PRKACB,PRRX2,ATF3,BCL2
MA0138.2.REST	REST	0.000379780881609	7.55174698237e-07	YY1,HDAC7,GRIA2,ONECUT1,TENM3,BMPER,MAFA,TEAD1,SOX6,PBX4,GNAI1,DGKZ,FGF14,SLC52A3,LHX3,RASEF,TCF3,ADAMTS2,KCNMA1,RORA,PPM1H,SYT14,RREB1,TRPM3,CACNA1H,DDIT3,NKX3-1,ZFP36L1,FOS,SP1,RTN1,MTUS2,PRRX2,EDEM3,NKX2-5,CADPS,CACNA2D1,PBX3,ROR1,PBX1,BMP5,LPAR1,SULT4A1,APP,NALCN,SYT4,IRS1,NRXN1,PAX6,PRUNE2,LSAMP,PTCH1,STXBP5L
UP00099_1_Ascl2_primary	ASCL2	0.000492433617294	9.81184583504e-07	AGBL4,PMAIP1,GRIA2,SPTB,SCG2,FOXO3,FOXO1,BMPER,TEAD3,TEAD1,SOX6,GNAI1,CACNA1H,ADAMTS2,KCNMA1,RORA,NBEA,MAGI2,NFKB2,NKX2-5,DLX2,TSPYL5,TSHZ3,OXGR1,ENPP2,RXRA,KIAA1804,MTUS2,EDEM3,CADPS,CACNA2D1,PBX3,ROR1,PBX1,RGS17,ERO1L,PRRX2,SULT4A1,GRIK2,RNF180,LPAR1,APP
UP00099_2_Ascl2_secondary	ASCL2	0.000505788995384	1.00981376118e-06	C2CD4A,AGBL4,SOX5,APP,HDAC7,KCNMA1,FOXO3,CNTN1,TEAD3,YY1,ABCG1,SOX6,ST18,NKX2-5,CACNA1H,SLC52A3,ADAMTS2,LIMCH1,MEIS3,SGCB,PPM1H,MAGI2,FOXF2,ZEB2,DLX2,FAIM2,TCF7,DDIT3,RASEF,NFIB,TSC22D1,TSHZ3,RXRA,REST,PRRX2,CACNA2D1,ROR1,PBX1,GNAI1,IRF2,LPAR1,E2F1,PMAIP1,GRIK2,IRS1,LSAMP,PTCH1,FOXC1,BCL2
klf4_homer	NA	0.000585662281153	1.17166701018e-06	QTRTD1,PMAIP1,SPTB,NR3C1,KCNMA1,FOXO3,TEAD4,BMPER,BCL2,TEAD3,MAFA,TEAD1,PPM1H,DGKZ,ATRNL1,CEBPA,DDX59,GFI1B,ADAMTS2,MECOM,LIMCH1,FOXF2,MEIS3,SGCB,RORA,SOX17,RGS4,PVRL3,ELP4,NFIL3,PBX1,FOS,CACNA1H,TCF7,DDIT3,SYT14,NFIB,ENPP2,GRIK2,FOXD1,PRRX2,SULT4A1,RXRA,PBX4,PBX3,ROR1,ZEB2,IRF1,LPAR1,DBNL,GFI1,E2F1,ARNT,PAPPA2,IRS1,LHX3,SLC52A3,FOXC1,PTCH1,STXBP5L,ATF3,CCBL2
