FACTOR1	P-VALUE	CORR.P-VALUE	A	B	C	D	PERCENT	BACK.PER.	GENES
MA0138.1.REST	7.46757871649e-06	0.00393513327499	42.0	377.0	50.0	1207.0	10.02	3.98	AGBL4,GRIA2,CPE,TENM3,SOX6,GNAI1,CACNA1H,ADAMTS2,KCNMA1,PNPLA5,MAGI2,RASEF,TRPM3,SYT14,TSC22D1,RTN1,NEGR1,KIAA1804,PAX6,ANKS1B,CADPS,CACNA2D1,ROR1,BMP5,SULT4A1,NALCN,SYT4,CCDC175,NRXN1,PRUNE2,FGF14,STXBP5L
MA0150.1.NFE2L2	8.63359676502e-06	0.00453958990773	36.0	383.0	39.0	1218.0	8.59	3.1	C2CD4A,AGBL4,SDK1,SPTB,TENM3,MAPK10,PAM,GNAI1,CACNA1H,ADAMTS2,LIMCH1,KCNMA1,NBEA,MAGI2,PNPLA5,DGKB,NECAB2,VPS13C,NR3C2,TSHZ3,TTC8,NEGR1,CACNA2D1,ROR1,SULT4A1,GRIK2,NRXN1,PRUNE2,ABCC9
UP00000_2_Smad3_secondary	1.27909318339e-05	0.00670106730231	22.0	397.0	16.0	1241.0	5.25	1.27	CACNA1H,KIAA1257,ACAD9,LIMCH1,ADAMTS2,MEIS3,SGCB,NRXN1,PRUNE2,MAGI2,PRKACB,TSHZ3,GNAI1,STXBP5L,FOXC1,FBXW7
MA0048.1.NHLH1	1.27824663319e-05	0.00670106730231	27.0	392.0	24.0	1233.0	6.44	1.91	CACNA1H,RGS17,SIM1,AGBL4,SULT4A1,ADAMTS2,GRIA2,SDK1,KCNMA1,ELP4,TENM3,TSC22D1,MTUS2,MAGI2,RASEF,PRKACB,CACNA2D1,GNAI1,SOX6,ROR1,PDZRN3
MA0056.1.MZF1_1-4	2.27228626178e-05	0.0118363084902	133.0	286.0	271.0	986.0	31.74	21.56	ZDHHC22,CADM1,MMP16,AGBL4,C2CD4A,GRIA2,SPTB,SCG2,TENM3,DIEXF,SOX6,PAM,ST18,GNAI1,CACNA1H,ATRNL1,SAMD13,ADAMTS2,DHX34,LIMCH1,MEIS3,KCNMA1,PYROXD1,EML5,CADPS,GMDS,PCLO,MAGI2,SYT14,GLP1R,DGKB,OXGR1,FAM135A,RIMS2,TRPM3,SDK1,RASEF,TSC22D1,TSHZ3,HS6ST3,TMEM63C,IAPP,NEGR1,MTUS2,RAB3C,ANKS1B,ST6GALNAC5,CACNA2D1,ROR1,PDZRN3,BMP5,SULT4A1,TMEM61,GRIK2,NALCN,RNF180,NRXN1,PRUNE2,ABCC9,LSAMP,PRKACB,PNPLA5,SAYSD1,FOXC1
MA0138.2.REST	2.31191708685e-05	0.0120186581078	33.0	386.0	36.0	1221.0	7.88	2.86	GRIA2,TENM3,SOX6,GNAI1,CACNA1H,ADAMTS2,KCNMA1,PNPLA5,RASEF,FGF14,SYT14,RTN1,MTUS2,PAX6,CADPS,CACNA2D1,ROR1,BMP5,SULT4A1,NALCN,SYT4,CCDC175,NRXN1,PRUNE2,LSAMP,TRPM3,STXBP5L
UP00002_1_Sp4_primary	4.9551667383e-05	0.0255349363794	27.0	392.0	27.0	1230.0	6.44	2.15	TENM3,DIEXF,KBTBD7,SIM1,ADAMTS2,MEIS3,SGCB,RGS4,MAGI2,SYT14,FBXW7,CACNA1H,TSC22D1,NEGR1,ZDHHC22,ROR1,TMEM63C,SULT4A1,PAPPA2,HS6ST3,ASCC3,ELP4,STXBP5L,FOXC1
MA0146.1.Zfx	6.69975181496e-05	0.0343046588121	32.0	387.0	37.0	1220.0	7.64	2.94	KIAA1257,GRIA2,SPTB,KCNMA1,TENM3,KBTBD7,ADAMTS2,SGCB,ATRNL1,MAGI2,RASEF,CACNA1H,TSC22D1,SERP2,PAX6,ANKS1B,ST6GALNAC5,CACNA2D1,SULT4A1,KIAA1804,ACAD9,NRXN1,KL,PRUNE2,STXBP5L
UP00081_2_Mybl1_secondary	7.48508779402e-05	0.0381761116239	16.0	403.0	10.0	1247.0	3.82	0.8	SIM1,AGBL4,EML5,KCNMA1,UNC5D,RTN1,ATRNL1,ANKS1B,NEUROD1,PRUNE2,MAGI2,ASCC3,CACNA2D1,SOX6,ZC3H14
UP00095_2_Zfp691_secondary	0.000111555378724	0.0562561275162	27.0	392.0	29.0	1228.0	6.44	2.31	GRIA4,TENM3,SOX6,ST6GALNAC5,ST18,ITGBL1,CACNA1H,ADAMTS2,KCNMA1,ZNF585B,MAGI2,RNF150,TRPM3,TSPYL5,UNC5D,ANKS1B,CADPS,BMP5,GRIK2,NALCN,RNF180,LSAMP,FOXC1
UP00020_1_Atf1_primary	0.000166908154582	0.0828329380658	13.0	406.0	7.0	1250.0	3.1	0.56	SDK1,ADAMTS2,GRIK2,SLC7A2,RNF180,GRIA4,EML5,TENM3,ZC3H14,ST6GALNAC5,CACNA2D1,PDZRN3
UP00099_2_Ascl2_secondary	0.000251560788785	0.121968921595	30.0	389.0	37.0	1220.0	7.16	2.94	C2CD4A,AGBL4,KCNMA1,CNTN1,SOX6,ST18,GNAI1,CACNA1H,ADAMTS2,LIMCH1,MEIS3,SGCB,GMDS,MAGI2,RASEF,TSC22D1,TSHZ3,CACNA2D1,ROR1,GRIK2,LSAMP,SPATA6,FOXC1
UP00021_1_Zfp281_primary	0.000339669350761	0.160794072419	33.0	386.0	44.0	1213.0	7.88	3.5	SPTB,CNTN1,CACNA1H,SIM1,ADAMTS2,MEIS3,KCNMA1,RGS4,GMDS,MAGI2,GLP1R,TSHZ3,NEGR1,ZDHHC22,ROR1,TMEM63C,SAYSD1,PAPPA2,NALCN,LSAMP,PRKACB,ASCC3,ELP4,GRIK2,FOXC1
UP00099_1_Ascl2_primary	0.000343767464368	0.162279428886	32.0	387.0	42.0	1215.0	7.64	3.34	AGBL4,GRIA2,SPTB,SCG2,SOX6,GNAI1,CACNA1H,ADAMTS2,KCNMA1,NBEA,MAGI2,OXGR1,TSPYL5,TSHZ3,KIAA1804,MTUS2,CADPS,CACNA2D1,ROR1,RGS17,SULT4A1,GRIK2,RNF180
MA0003.1.TFAP2A	0.000447959846641	0.205707063614	12.0	407.0	7.0	1250.0	2.86	0.56	CACNA1H,CACNA2D1,PAX6,MEIS3,SGCB,GMDS,MAPK10,MAGI2,MAP9,SOX6,STXBP5L,FOXC1
UP00103_1_Jundm2_primary	0.000836000014897	0.34887091843	14.0	405.0	11.0	1246.0	3.34	0.88	SDK1,ADAMTS2,GRIK2,SLC7A2,RNF180,GRIA4,EML5,TENM3,ZC3H14,ST6GALNAC5,CACNA2D1,PDZRN3
UP00043_2_Bcl6b_secondary	0.000849925320666	0.352959763146	30.0	389.0	41.0	1216.0	7.16	3.26	KCNMA1,DIEXF,CNTN1,GNAI1,CACNA1H,FGF14,ADAMTS2,LIMCH1,SGCB,YWHAH,GMDS,MAGI2,SYT14,GLP1R,TRPM3,TSPYL5,TSC22D1,TSHZ3,PAX6,PDZRN3,SAYSD1,SLC5A1,GRIK2,HS6ST3,ELP4,FOXC1
MA0144.1.Stat3	0.00105754180226	0.417653595989	32.0	387.0	46.0	1211.0	7.64	3.66	SPTB,CPE,MAPK10,SOX6,ST18,GNAI1,CACNA1H,ADAMTS2,LIMCH1,KCNMA1,MAGI2,SYT14,RNF150,FAM135A,TSC22D1,NEGR1,CADPS,PDZRN3,BMP5,SULT4A1,PAPPA2,SYT4,LSAMP
MA0055.1.Myf	0.00115710168599	0.445929608009	36.0	383.0	55.0	1202.0	8.59	4.38	C2CD4A,AGBL4,GRIA2,SPTB,SCG2,CACNA1H,SIM1,ADAMTS2,CACNB2,KCNMA1,NBEA,MAGI2,TSHZ3,CPE,KIAA1804,MTUS2,PAX6,ANKS1B,CADPS,CACNA2D1,ROR1,PDZRN3,SULT4A1,TMEM61,NRXN1,FOXC1
MA0076.1.ELK4	0.00130181057497	0.484724340955	7.0	412.0	2.0	1255.0	1.67	0.16	CACNA1H,ADAMTS2,GRIA2,TSHZ3,LIMCH1,GLRB,MAGI2,PRKACB
MA0081.1.SPIB	0.0014929655432	0.531862495126	68.0	351.0	132.0	1125.0	16.23	10.5	CADM1,MMP16,AGBL4,TSPYL5,ISL1,SPTB,CPE,KCNMA1,TENM3,KL,SOX6,FGF14,SIM1,SAMD13,ADAMTS2,LIMCH1,SGCB,GMDS,MAGI2,DGKB,RNF150,FAM135A,RIMS2,FBXW7,SDK1,PLEKHG3,TSC22D1,TSC22D1-AS1,C2CD4A,RTN1,NEGR1,ANKS1B,ST6GALNAC5,CACNA2D1,NECAB2,ROR1,RGS17,SULT4A1,TMEM61,GRIK2,NALCN,CCDC175,RALYL,MEIS2,PRKACB,TRPM3,FOXC1
MA0100.1.Myb	0.00162701749083	0.562014580625	15.0	404.0	14.0	1243.0	3.58	1.11	SULT4A1,SLC7A2,KCNMA1,ATRNL1,PAX6,PRUNE2,MAGI2,ANKS1B,CACNA2D1,SOX6,RIMS2
UP00407_1_Elf3_primary	0.00183927152266	0.606048833425	36.0	383.0	57.0	1200.0	8.59	4.53	MMP16,TENM3,SLC5A1,SLC30A8,SOX6,CACNA1H,ADAMTS2,LIMCH1,KCNMA1,PYROXD1,EML5,YWHAH,MAGI2,FAM135A,RIMS2,TRPM3,TSC22D1,TSC22D1-AS1,TTC8,IAPP,ANKS1B,CACNA2D1,ROR1,PDZRN3,NALCN,NECAB2,PRUNE2,LSAMP
UP00015_1_Ehf_primary	0.00196451467574	0.629556990709	17.0	402.0	18.0	1239.0	4.06	1.43	CACNA1H,RGS17,MMP16,ADAMTS2,GRIA2,GLRB,TENM3,MTUS2,PRUNE2,MAGI2,TRPM3,SOX6,ROR1,SLC30A8
UP00093_1_Klf7_primary	0.00203719206718	0.642203919567	28.0	391.0	40.0	1217.0	6.68	3.18	SPTB,DIEXF,CNTN1,DHX34,CACNA1H,ADAMTS2,MEIS3,SGCB,GMDS,MAGI2,SYT14,FAM135A,TSHZ3,RTN1,NEGR1,ROR1,SULT4A1,GRIK2,CCDC175,NRXN1,ELP4,STXBP5L,FOXC1
MA0136.1.ELF5	0.00268723994823	0.741665778611	37.0	382.0	61.0	1196.0	8.83	4.85	AGBL4,TENM3,SLC5A1,MAPK10,SLC30A8,SOX6,CACNA1H,ADAMTS2,KCNMA1,PYROXD1,EML5,YWHAH,MAGI2,RNF150,TRPM3,TSC22D1,TSC22D1-AS1,TTC8,IAPP,SLCO1A2,ANKS1B,ST6GALNAC5,CACNA2D1,ROR1,PDZRN3,RGS17,NALCN,PRUNE2,LSAMP
MA0018.2.CREB1	0.00340951016746	0.819946017079	7.0	412.0	3.0	1254.0	1.67	0.24	SDK1,SULT4A1,MEIS3,ZNF585B,FOXC1,DHX34,RIMS2
E2A-Homer	0.00392832773646	0.860817325716	30.0	389.0	47.0	1210.0	7.16	3.74	GRIA2,SPTB,TENM3,SOX6,CACNA1H,ADAMTS2,KCNMA1,NBEA,SDK1,TSHZ3,MTUS2,CACNA2D1,ROR1,PDZRN3,RGS17,BMP5,SULT4A1,PAPPA2,RNF180,NRXN1,PRKACB,ELP4,GRIK2
MA0039.2.Klf4	0.00394247477148	0.861257198102	34.0	385.0	56.0	1201.0	8.11	4.46	GRIA2,SPTB,KCNMA1,DIEXF,CNTN1,DHX34,CACNA1H,ADAMTS2,MEIS3,SGCB,GMDS,MAGI2,SYT14,FAM135A,TSHZ3,NEGR1,ROR1,SULT4A1,GRIK2,NRXN1,ABCC9,ELP4,STXBP5L,FOXC1
UP00065_2_Zfp161_secondary	0.0040302173713	0.866698517643	9.0	410.0	6.0	1251.0	2.15	0.48	CACNA1H,RGS17,MMP16,TSC22D1,LIMCH1,MEIS3,TENM3,PAX6,PRKACB,TSC22D1-AS1
MA0002.1.RUNX1	0.00509713114336	0.921516163702	24.0	395.0	35.0	1222.0	5.73	2.78	ITGBL1,TENM3,ADAMTS2,CACNB2,GRIK2,NALCN,SCG2,NEGR1,TRPM3,MTUS2,MAPK10,MAGI2,LSAMP,PRUNE2,RNF150,FBXW7,SLC30A8,ROR1,PDZRN3
UP00006_2_Zic3_secondary	0.00753638341408	0.97671085591	20.0	399.0	28.0	1229.0	4.77	2.23	NR3C2,SULT4A1,ADAMTS2,CACNB2,NALCN,KCNMA1,UNC5D,TENM3,MAPK10,PNPLA5,ST6GALNAC5,FGF14,SOX6,ROR1,RGS17
UP00033_2_Zfp410_secondary	0.00757325249359	0.976962438605	26.0	393.0	41.0	1216.0	6.21	3.26	AGBL4,GRIA2,KCNMA1,DIEXF,CNTN1,SOX6,GNAI1,CACNA1H,SIM1,ADAMTS2,LIMCH1,SGCB,GMDS,MAGI2,SYT14,GLP1R,TRPM3,TSC22D1,TSHZ3,PAX6,ASCC3,SAYSD1,FOXC1
UP00087_1_Tcfap2c_primary	0.0102112382435	0.993783490099	12.0	407.0	13.0	1244.0	2.86	1.03	CACNA1H,TSPYL5,ADAMTS2,KCNMA1,TENM3,MTUS2,MAPK10,MAGI2,NMNAT3,RAB3C,ABCC9
MA0145.1.Tcfcp2l1	0.0106960780882	0.995069545041	17.0	402.0	23.0	1234.0	4.06	1.83	KBTBD7,NR3C2,ADAMTS2,KCNMA1,MEIS2,CACNA1H,MAGI2,ST6GALNAC5,SOX6,ROR1,GNAI1
UP00028_1_Tcfap2e_primary	0.0108568842254	0.995400057077	14.0	405.0	17.0	1240.0	3.34	1.35	TSPYL5,ADAMTS2,KCNMA1,TENM3,KIAA1804,MTUS2,PAX6,RAB3C,MAGI2,NMNAT3,MAPK10,ABCC9
UP00022_2_Zfp740_secondary	0.011987724664	0.997351063886	9.0	410.0	8.0	1249.0	2.15	0.64	CACNA1H,ADAMTS2,SPTB,KCNMA1,RAB3C,MAGI2,DGKB,CADM1
MA0130.1.ZNF354C	0.0121630932532	0.997542708325	119.0	300.0	286.0	971.0	28.4	22.75	C2CD4A,MMP16,GRIA2,KCNMA1,TENM3,SLC5A1,LURAP1L,MAPK10,KL,SOX6,ITGBL1,CACNA1H,FGF14,SIM1,SAMD13,ADAMTS2,CACNB2,LIMCH1,SGCB,EML5,TRPM3,NBEA,ZNF585B,MAGI2,RASEF,ARHGAP24,DGKB,NMNAT3,RNF150,DHCR24,ZC3H14,RIMS2,FBXW7,TSPYL5,TSC22D1,TSHZ3,TSC22D1-AS1,GLP1R,GLRB,TTC8,KIAA1804,MTUS2,RAB3C,NECAB2,ANKS1B,ST6GALNAC5,CACNA2D1,OXGR1,ROR1,PDZRN3,RGS17,BMP5,SULT4A1,TMEM61,PAPPA2,NALCN,RNF180,NRXN1,RALYL,MEIS2,PRUNE2,ABCC9,PRKACB,ASCC3,SAYSD1,GRIK2,YWHAH
UP00406_1_Spdef_primary	0.0133635767928	0.998629116352	10.0	409.0	10.0	1247.0	2.39	0.8	TTC8,ADAMTS2,GRIA2,LIMCH1,NALCN,RNF180,GLRB,TENM3,KCNMA1,PRKACB
UP00005_1_Tcfap2a_primary	0.0133635767928	0.998629116352	10.0	409.0	10.0	1247.0	2.39	0.8	ADAMTS2,KCNMA1,TENM3,MTUS2,MAPK10,MAGI2,NMNAT3,RAB3C,ABCC9
UP00408_1_Gabpa_primary	0.0133635767928	0.998629116352	10.0	409.0	10.0	1247.0	2.39	0.8	ADAMTS2,NALCN,TENM3,SLC30A8,SLCO1A2,ROR1,MAGI2
MA0154.1.EBF1	0.0152886182565	0.999448605524	25.0	394.0	42.0	1215.0	5.97	3.34	CACNA1H,TSPYL5,BMP5,MMP16,ADAMTS2,TSC22D1,GRIK2,ABCC9,SIM1,KCNMA1,MTUS2,RAB3C,MAGI2,PRKACB,NMNAT3,CACNA2D1,ROR1,FBXW7
UP00000_1_Smad3_primary	0.0161709519809	0.999637802369	20.0	399.0	31.0	1226.0	4.77	2.47	ATRNL1,SIM1,ADAMTS2,CACNB2,GRIK2,PAM,TENM3,MAPK10,MAGI2,NMNAT3,ST6GALNAC5,ELP4,SLC30A8,CADPS,GNAI1
MA0006.1.Arnt::Ahr	0.0181414899761	0.999860773893	42.0	377.0	84.0	1173.0	10.02	6.68	MMP16,MEIS2,TENM3,MAPK10,SOX6,CACNA1H,SAMD13,ADAMTS2,LIMCH1,KCNMA1,EML5,MAGI2,PNPLA5,ARHGAP24,NECAB2,CADM1,TSC22D1,TSHZ3,CADPS,CACNA2D1,ROR1,RGS17,SULT4A1,GRIK2,SYT4,NRXN1,PRUNE2,ABCC9,PRKACB,TRPM3
UP00010_1_Tcfap2b_primary	0.0205517748221	0.99995684431	11.0	408.0	13.0	1244.0	2.63	1.03	CACNA1H,ADAMTS2,KCNMA1,TTC8,TENM3,PAX6,RAB3C,ANKS1B,STXBP5L
UP00092_2_Myb_secondary	0.0207329303099	0.999959704579	12.0	407.0	15.0	1242.0	2.86	1.19	SIM1,KCNMA1,UNC5D,EML5,ATRNL1,ANKS1B,PRUNE2,MAGI2,LSAMP,ASCC3,SOX6,PAM,ZC3H14
UP00036_2_Myf6_secondary	0.0225635861438	0.99998330202	18.0	401.0	28.0	1229.0	4.3	2.23	CACNA1H,TSPYL5,TMEM63C,RASEF,GRIA2,CACNB2,DIEXF,RAB3C,FOXC1,SYT14,HS6ST3,RNF150,ELP4,SOX6,ZDHHC22,ROR1,ABCC9
UP00408_2_Gabpa_secondary	0.0272022980005	0.999998266835	25.0	394.0	45.0	1212.0	5.97	3.58	KBTBD7,CACNA1H,SULT4A1,RASEF,ADAMTS2,TSHZ3,GRIK2,KCNMA1,PNPLA5,TENM3,DIEXF,GMDS,ST18,FOXC1,SYT14,PRUNE2,ST6GALNAC5,CACNA2D1,ROR1,MAGI2
UP00022_1_Zfp740_primary	0.0299530941701	0.999999542372	17.0	402.0	27.0	1230.0	4.06	2.15	CACNA1H,SIM1,ADAMTS2,PAPPA2,MEIS3,NEGR1,ANKS1B,MAGI2,ASCC3,ELP4,ROR1,CADM1
MA0018.1.CREB1	0.0338481797416	0.999999931335	6.0	413.0	5.0	1252.0	1.43	0.4	RGS17,SULT4A1,CACNB2,MEIS3,ST6GALNAC5,DHX34
MA0032.1.FOXC1	0.0358391415622	0.999999973487	26.0	393.0	49.0	1208.0	6.21	3.9	NR3C2,BMP5,AGBL4,TMEM61,ADAMTS2,SDK1,KCNMA1,NRXN1,RALYL,NEGR1,MEIS2,LURAP1L,MAPK10,MAGI2,DGKB,TENM3,SOX6,ROR1,PDZRN3
MA0105.1.NFKB1	0.0363071812207	0.999999978187	13.0	406.0	19.0	1238.0	3.1	1.51	CACNA1H,ADAMTS2,LIMCH1,KCNMA1,TENM3,PAX6,MAPK10,PRKACB,PRUNE2,CACNA2D1,CADM1
UP00176_1_Crx_3485.1	0.0388713248438	0.999999993632	11.0	408.0	15.0	1242.0	2.63	1.19	CACNA1H,ADAMTS2,CACNB2,MTUS2,EML5,TENM3,LURAP1L,MAGI2,ZC3H14,TRPM3
UP00088_1_Plagl1_primary	0.0399794732871	0.99999999617	9.0	410.0	11.0	1246.0	2.15	0.88	CACNA1H,MMP16,GRIK2,KCNMA1,PAX6,ABCC9,SYT14
MA0156.1.FEV	0.0427623017804	0.999999998992	30.0	389.0	60.0	1197.0	7.16	4.77	C2CD4A,ISL1,TENM3,SLC30A8,SOX6,GNAI1,ADAMTS2,CACNB2,PYROXD1,EML5,MAGI2,DGKB,NECAB2,TRPM3,TSC22D1,TSC22D1-AS1,TTC8,IAPP,SLCO1A2,ANKS1B,ST6GALNAC5,CACNA2D1,ROR1,PDZRN3,GRIK2,NALCN,RALYL
UP00205_1_Pknox2_3077.2	0.0443443346075	0.999999999519	14.0	405.0	22.0	1235.0	3.34	1.75	RGS17,CACNA2D1,SYT14,RALYL,DIEXF,MTUS2,FOXC1,LSAMP,DGKB,OXGR1,PDZRN3,MAGI2,ROR1,FBXW7
MA0159.1.RXR::RAR_DR5	0.0443443346075	0.999999999519	14.0	405.0	22.0	1235.0	3.34	1.75	CACNA1H,MMP16,ADAMTS2,GRIK2,OXGR1,KCNMA1,ATRNL1,DIEXF,SYT14,ST6GALNAC5,CACNA2D1,RNF150,ROR1,PDZRN3
UP00193_2_Rhox11_2205.1	0.0443443346075	0.999999999519	14.0	405.0	22.0	1235.0	3.34	1.75	TENM3,SIM1,GDAP1,TMEM61,LIMCH1,ABCC9,EML5,NEGR1,GMDS,PRUNE2,MAGI2,RNF150,GRIK2,FOXC1,TRPM3
UP00193_1_Rhox11_1765.2	0.0443443346075	0.999999999519	14.0	405.0	22.0	1235.0	3.34	1.75	TENM3,SIM1,GDAP1,ADAMTS2,LIMCH1,ABCC9,EML5,NEGR1,GMDS,PRUNE2,MAGI2,RNF150,GRIK2,FOXC1,TRPM3
MA0060.1.NFYA	0.0467355479193	0.999999999822	13.0	406.0	20.0	1237.0	3.1	1.59	NR3C2,TTC8,AGBL4,SDK1,TSPYL5,NALCN,RNF180,KCNMA1,DIEXF,PRUNE2,SYT14,OXGR1,EML5,PDZRN3
MA0098.1.ETS1	0.0485604866712	0.999999999924	24.0	395.0	46.0	1211.0	5.73	3.66	CACNA1H,ATRNL1,RASEF,TMEM61,ADAMTS2,LIMCH1,ABCC9,RALYL,TENM3,PRUNE2,FOXC1,LSAMP,PRKACB,NMNAT3,RNF150,EML5,SOX6,ROR1,MAGI2
MA0107.1.RELA	0.0524162065939	0.999999999988	18.0	401.0	32.0	1225.0	4.3	2.55	TSPYL5,ADAMTS2,EML5,LIMCH1,CPE,KCNMA1,TENM3,PRUNE2,ATRNL1,PRKACB,DGKB,CADPS,CACNA2D1,GRIK2,TRPM3
UP00070_1_Gcm1_primary	0.0537542279196	0.999999999993	6.0	413.0	6.0	1251.0	1.43	0.48	CACNA1H,CADPS,ZNF585B,MAGI2,RASEF
UP00006_1_Zic3_primary	0.0537542279196	0.999999999993	6.0	413.0	6.0	1251.0	1.43	0.48	CACNA1H,MMP16,KCNMA1,GNAI1
UP00084_1_Gmeb1_primary	0.0623880597015	1.0	2.0	417.0	0.0	1257.0	0.48	0.0	ZNF585B,PDZRN3
MA0155.1.INSM1	0.0642328043919	1.0	15.0	404.0	26.0	1231.0	3.58	2.07	CACNA1H,TMEM63C,AGBL4,SULT4A1,ADAMTS2,LIMCH1,MEIS3,KCNMA1,DIEXF,GMDS,PRUNE2,FOXC1,SYT14,ZDHHC22,ROR1,MAGI2
